 Mv1      Mv2        Mvp         lamL         Omega        protonSI      sv-WW          Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
136.00    137.00    137.00     -1.000E-01     3.348E-03     4.701E-09     1.163E-24      0.000E+00      0.000E+00        0.000E+00       3.229E-03      4.272E-03
137.00    138.00    138.00     -1.000E-01     3.398E-03     4.633E-09     1.147E-24      0.000E+00      0.000E+00        0.000E+00       3.214E-03      4.271E-03
138.00    139.00    139.00     -1.000E-01     3.448E-03     4.567E-09     1.131E-24      0.000E+00      0.000E+00        0.000E+00       3.200E-03      4.271E-03
139.00    140.00    140.00     -1.000E-01     3.499E-03     4.502E-09     1.115E-24      0.000E+00      0.000E+00        0.000E+00       3.186E-03      4.271E-03
140.00    141.00    141.00     -1.000E-01     3.550E-03     4.438E-09     1.100E-24      0.000E+00      0.000E+00        0.000E+00       3.172E-03      4.271E-03
141.00    142.00    142.00     -1.000E-01     3.602E-03     4.376E-09     1.085E-24      0.000E+00      0.000E+00        0.000E+00       3.158E-03      4.271E-03
142.00    143.00    143.00     -1.000E-01     3.653E-03     4.315E-09     1.071E-24      0.000E+00      0.000E+00        0.000E+00       3.145E-03      4.271E-03
143.00    144.00    144.00     -1.000E-01     3.705E-03     4.255E-09     1.056E-24      0.000E+00      0.000E+00        0.000E+00       3.132E-03      4.271E-03
144.00    145.00    145.00     -1.000E-01     3.758E-03     4.196E-09     1.042E-24      0.000E+00      0.000E+00        0.000E+00       3.120E-03      4.271E-03
145.00    146.00    146.00     -1.000E-01     3.811E-03     4.139E-09     1.029E-24      0.000E+00      0.000E+00        0.000E+00       3.107E-03      4.271E-03
146.00    147.00    147.00     -1.000E-01     3.864E-03     4.083E-09     1.015E-24      0.000E+00      0.000E+00        0.000E+00       3.095E-03      4.271E-03
147.00    148.00    148.00     -1.000E-01     3.917E-03     4.028E-09     1.002E-24      0.000E+00      0.000E+00        0.000E+00       3.084E-03      4.271E-03
148.00    149.00    149.00     -1.000E-01     3.971E-03     3.974E-09     9.896E-25      0.000E+00      0.000E+00        0.000E+00       3.072E-03      4.271E-03
149.00    150.00    150.00     -1.000E-01     4.025E-03     3.921E-09     9.771E-25      0.000E+00      0.000E+00        0.000E+00       3.061E-03      4.271E-03
150.00    151.00    151.00     -1.000E-01     4.079E-03     3.869E-09     9.648E-25      0.000E+00      0.000E+00        0.000E+00       3.050E-03      4.271E-03
151.00    152.00    152.00     -1.000E-01     4.134E-03     3.819E-09     9.528E-25      0.000E+00      0.000E+00        0.000E+00       3.039E-03      4.271E-03
152.00    153.00    153.00     -1.000E-01     4.189E-03     3.769E-09     9.410E-25      0.000E+00      0.000E+00        0.000E+00       3.029E-03      4.271E-03
153.00    154.00    154.00     -1.000E-01     4.244E-03     3.720E-09     9.295E-25      0.000E+00      0.000E+00        0.000E+00       3.019E-03      4.271E-03
154.00    155.00    155.00     -1.000E-01     4.300E-03     3.672E-09     9.181E-25      0.000E+00      0.000E+00        0.000E+00       3.009E-03      4.271E-03
155.00    156.00    156.00     -1.000E-01     4.356E-03     3.625E-09     9.070E-25      0.000E+00      0.000E+00        0.000E+00       2.999E-03      4.271E-03
156.00    157.00    157.00     -1.000E-01     4.412E-03     3.579E-09     8.961E-25      0.000E+00      0.000E+00        0.000E+00       2.989E-03      4.270E-03
157.00    158.00    158.00     -1.000E-01     4.469E-03     3.534E-09     8.854E-25      0.000E+00      0.000E+00        0.000E+00       2.980E-03      4.270E-03
158.00    159.00    159.00     -1.000E-01     4.526E-03     3.490E-09     8.749E-25      0.000E+00      0.000E+00        0.000E+00       2.971E-03      4.270E-03
159.00    160.00    160.00     -1.000E-01     4.583E-03     3.446E-09     8.646E-25      0.000E+00      0.000E+00        0.000E+00       2.962E-03      4.270E-03
160.00    161.00    161.00     -1.000E-01     4.641E-03     3.403E-09     8.545E-25      0.000E+00      0.000E+00        0.000E+00       2.953E-03      4.270E-03
161.00    162.00    162.00     -1.000E-01     4.699E-03     3.362E-09     8.445E-25      0.000E+00      0.000E+00        0.000E+00       2.944E-03      4.270E-03
162.00    163.00    163.00     -1.000E-01     4.757E-03     3.320E-09     8.348E-25      0.000E+00      0.000E+00        0.000E+00       2.936E-03      4.270E-03
163.00    164.00    164.00     -1.000E-01     4.816E-03     3.280E-09     8.252E-25      0.000E+00      0.000E+00        0.000E+00       2.927E-03      4.270E-03
164.00    165.00    165.00     -1.000E-01     4.875E-03     3.240E-09     8.158E-25      0.000E+00      0.000E+00        0.000E+00       2.919E-03      4.270E-03
165.00    166.00    166.00     -1.000E-01     4.934E-03     3.201E-09     8.066E-25      0.000E+00      0.000E+00        0.000E+00       2.911E-03      4.270E-03
166.00    167.00    167.00     -1.000E-01     4.993E-03     3.163E-09     7.975E-25      0.000E+00      0.000E+00        0.000E+00       2.904E-03      4.270E-03
167.00    168.00    168.00     -1.000E-01     5.053E-03     3.126E-09     7.885E-25      0.000E+00      0.000E+00        0.000E+00       2.896E-03      4.270E-03
168.00    169.00    169.00     -1.000E-01     5.113E-03     3.089E-09     7.798E-25      0.000E+00      0.000E+00        0.000E+00       2.888E-03      4.270E-03
169.00    170.00    170.00     -1.000E-01     5.173E-03     3.052E-09     7.711E-25      0.000E+00      0.000E+00        0.000E+00       2.881E-03      4.270E-03
170.00    171.00    171.00     -1.000E-01     5.234E-03     3.017E-09     7.627E-25      0.000E+00      0.000E+00        0.000E+00       2.874E-03      4.270E-03
171.00    172.00    172.00     -1.000E-01     5.294E-03     2.982E-09     7.543E-25      0.000E+00      0.000E+00        0.000E+00       2.867E-03      4.270E-03
172.00    173.00    173.00     -1.000E-01     5.356E-03     2.948E-09     7.461E-25      0.000E+00      0.000E+00        0.000E+00       2.860E-03      4.270E-03
173.00    174.00    174.00     -1.000E-01     5.417E-03     2.914E-09     7.380E-25      0.000E+00      0.000E+00        0.000E+00       2.853E-03      4.270E-03
174.00    175.00    175.00     -1.000E-01     5.479E-03     2.881E-09     7.301E-25      0.000E+00      0.000E+00        0.000E+00       2.846E-03      4.270E-03
175.00    176.00    176.00     -1.000E-01     5.541E-03     2.848E-09     7.223E-25      0.000E+00      0.000E+00        0.000E+00       2.840E-03      4.270E-03
176.00    177.00    177.00     -1.000E-01     5.603E-03     2.816E-09     7.146E-25      0.000E+00      0.000E+00        0.000E+00       2.833E-03      4.270E-03
177.00    178.00    178.00     -1.000E-01     5.666E-03     2.784E-09     7.071E-25      0.000E+00      0.000E+00        0.000E+00       2.827E-03      4.270E-03
178.00    179.00    179.00     -1.000E-01     5.729E-03     2.753E-09     6.997E-25      0.000E+00      0.000E+00        0.000E+00       2.821E-03      4.270E-03
179.00    180.00    180.00     -1.000E-01     5.793E-03     2.723E-09     6.924E-25      0.000E+00      0.000E+00        0.000E+00       2.815E-03      4.270E-03
180.00    181.00    181.00     -1.000E-01     5.856E-03     2.693E-09     6.977E-25      0.000E+00      0.000E+00        0.000E+00       2.809E-03      4.270E-03
181.00    182.00    182.00     -1.000E-01     5.920E-03     2.663E-09     6.906E-25      0.000E+00      0.000E+00        0.000E+00       2.803E-03      4.270E-03
182.00    183.00    183.00     -1.000E-01     5.985E-03     2.634E-09     6.836E-25      0.000E+00      0.000E+00        0.000E+00       2.797E-03      4.270E-03
183.00    184.00    184.00     -1.000E-01     6.050E-03     2.606E-09     6.767E-25      0.000E+00      0.000E+00        0.000E+00       2.791E-03      4.270E-03
184.00    185.00    185.00     -1.000E-01     6.115E-03     2.577E-09     6.699E-25      0.000E+00      0.000E+00        0.000E+00       2.786E-03      4.270E-03
185.00    186.00    186.00     -1.000E-01     6.180E-03     2.550E-09     6.632E-25      0.000E+00      0.000E+00        0.000E+00       2.780E-03      4.270E-03
186.00    187.00    187.00     -1.000E-01     6.246E-03     2.523E-09     6.567E-25      0.000E+00      0.000E+00        0.000E+00       2.775E-03      4.270E-03
187.00    188.00    188.00     -1.000E-01     6.312E-03     2.496E-09     6.502E-25      0.000E+00      0.000E+00        0.000E+00       2.770E-03      4.270E-03
188.00    189.00    189.00     -1.000E-01     6.379E-03     2.469E-09     6.438E-25      0.000E+00      0.000E+00        0.000E+00       2.764E-03      4.270E-03
189.00    190.00    190.00     -1.000E-01     6.445E-03     2.444E-09     6.375E-25      0.000E+00      0.000E+00        0.000E+00       2.759E-03      4.269E-03
190.00    191.00    191.00     -1.000E-01     6.513E-03     2.418E-09     6.313E-25      0.000E+00      0.000E+00        0.000E+00       2.754E-03      4.269E-03
191.00    192.00    192.00     -1.000E-01     6.580E-03     2.393E-09     6.252E-25      0.000E+00      0.000E+00        0.000E+00       2.749E-03      4.269E-03
