 Mv1      Mv2        Mvp         lamL         Omega        protonSI      sv-WW          Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
527.00    528.00    528.00     -1.000E-03     4.884E-02     3.163E-14     8.879E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
528.00    529.00    529.00     -1.000E-03     4.902E-02     3.151E-14     8.846E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
529.00    530.00    530.00     -1.000E-03     4.920E-02     3.139E-14     8.813E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
530.00    531.00    531.00     -1.000E-03     4.938E-02     3.127E-14     8.781E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
531.00    532.00    532.00     -1.000E-03     4.956E-02     3.115E-14     8.749E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
532.00    533.00    533.00     -1.000E-03     4.974E-02     3.104E-14     8.717E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
533.00    534.00    534.00     -1.000E-03     4.992E-02     3.092E-14     8.685E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
534.00    535.00    535.00     -1.000E-03     5.010E-02     3.081E-14     8.653E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
535.00    536.00    536.00     -1.000E-03     5.028E-02     3.069E-14     8.621E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
536.00    537.00    537.00     -1.000E-03     5.046E-02     3.058E-14     8.590E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
537.00    538.00    538.00     -1.000E-03     5.064E-02     3.046E-14     8.559E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
538.00    539.00    539.00     -1.000E-03     5.083E-02     3.035E-14     8.528E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
539.00    540.00    540.00     -1.000E-03     5.101E-02     3.024E-14     8.497E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
540.00    541.00    541.00     -1.000E-03     5.119E-02     3.013E-14     8.466E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
541.00    542.00    542.00     -1.000E-03     5.137E-02     3.002E-14     8.436E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
542.00    543.00    543.00     -1.000E-03     5.155E-02     2.990E-14     8.405E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
543.00    544.00    544.00     -1.000E-03     5.174E-02     2.979E-14     8.375E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
544.00    545.00    545.00     -1.000E-03     5.192E-02     2.969E-14     8.345E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
545.00    546.00    546.00     -1.000E-03     5.210E-02     2.958E-14     8.315E-26      0.000E+00      0.000E+00        0.000E+00       2.302E-03      4.268E-03
546.00    547.00    547.00     -1.000E-03     5.229E-02     2.947E-14     8.286E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
547.00    548.00    548.00     -1.000E-03     5.247E-02     2.936E-14     8.256E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
548.00    549.00    549.00     -1.000E-03     5.266E-02     2.925E-14     8.227E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
549.00    550.00    550.00     -1.000E-03     5.284E-02     2.915E-14     8.197E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
550.00    551.00    551.00     -1.000E-03     5.303E-02     2.904E-14     8.168E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
551.00    552.00    552.00     -1.000E-03     5.321E-02     2.894E-14     8.139E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
552.00    553.00    553.00     -1.000E-03     5.340E-02     2.883E-14     8.111E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
553.00    554.00    554.00     -1.000E-03     5.358E-02     2.873E-14     8.082E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
554.00    555.00    555.00     -1.000E-03     5.377E-02     2.863E-14     8.054E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
555.00    556.00    556.00     -1.000E-03     5.396E-02     2.852E-14     8.025E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
556.00    557.00    557.00     -1.000E-03     5.414E-02     2.842E-14     7.997E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
557.00    558.00    558.00     -1.000E-03     5.433E-02     2.832E-14     7.969E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
558.00    559.00    559.00     -1.000E-03     5.452E-02     2.822E-14     7.941E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
559.00    560.00    560.00     -1.000E-03     5.471E-02     2.812E-14     7.913E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
560.00    561.00    561.00     -1.000E-03     5.490E-02     2.802E-14     7.886E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
561.00    562.00    562.00     -1.000E-03     5.508E-02     2.792E-14     7.858E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
562.00    563.00    563.00     -1.000E-03     5.527E-02     2.782E-14     7.831E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
563.00    564.00    564.00     -1.000E-03     5.546E-02     2.772E-14     7.804E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
564.00    565.00    565.00     -1.000E-03     5.565E-02     2.762E-14     7.777E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
565.00    566.00    566.00     -1.000E-03     5.584E-02     2.752E-14     7.750E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
566.00    567.00    567.00     -1.000E-03     5.603E-02     2.743E-14     7.723E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
567.00    568.00    568.00     -1.000E-03     5.622E-02     2.733E-14     7.697E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
568.00    569.00    569.00     -1.000E-03     5.641E-02     2.723E-14     7.670E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
569.00    570.00    570.00     -1.000E-03     5.660E-02     2.714E-14     7.644E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
570.00    571.00    571.00     -1.000E-03     5.679E-02     2.704E-14     7.618E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
571.00    572.00    572.00     -1.000E-03     5.699E-02     2.695E-14     7.592E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
572.00    573.00    573.00     -1.000E-03     5.718E-02     2.685E-14     7.566E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
573.00    574.00    574.00     -1.000E-03     5.737E-02     2.676E-14     7.540E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
574.00    575.00    575.00     -1.000E-03     5.756E-02     2.667E-14     7.514E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
575.00    576.00    576.00     -1.000E-03     5.775E-02     2.658E-14     7.489E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
576.00    577.00    577.00     -1.000E-03     5.795E-02     2.648E-14     7.463E-26      0.000E+00      0.000E+00        0.000E+00       2.301E-03      4.268E-03
577.00    578.00    578.00     -1.000E-03     5.814E-02     2.639E-14     7.438E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
578.00    579.00    579.00     -1.000E-03     5.833E-02     2.630E-14     7.413E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
579.00    580.00    580.00     -1.000E-03     5.853E-02     2.621E-14     7.388E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
580.00    581.00    581.00     -1.000E-03     5.872E-02     2.612E-14     7.363E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
581.00    582.00    582.00     -1.000E-03     5.892E-02     2.603E-14     7.338E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
582.00    583.00    583.00     -1.000E-03     5.911E-02     2.594E-14     7.314E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
583.00    584.00    584.00     -1.000E-03     5.931E-02     2.585E-14     7.289E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
584.00    585.00    585.00     -1.000E-03     5.950E-02     2.576E-14     7.265E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
585.00    586.00    586.00     -1.000E-03     5.970E-02     2.568E-14     7.241E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
586.00    587.00    587.00     -1.000E-03     5.989E-02     2.559E-14     7.216E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
587.00    588.00    588.00     -1.000E-03     6.009E-02     2.550E-14     7.192E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
588.00    589.00    589.00     -1.000E-03     6.028E-02     2.542E-14     7.168E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
589.00    590.00    590.00     -1.000E-03     6.048E-02     2.533E-14     7.145E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
590.00    591.00    591.00     -1.000E-03     6.068E-02     2.524E-14     7.121E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
591.00    592.00    592.00     -1.000E-03     6.088E-02     2.516E-14     7.097E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
592.00    593.00    593.00     -1.000E-03     6.107E-02     2.507E-14     7.074E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
593.00    594.00    594.00     -1.000E-03     6.127E-02     2.499E-14     7.051E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
594.00    595.00    595.00     -1.000E-03     6.147E-02     2.491E-14     7.028E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
595.00    596.00    596.00     -1.000E-03     6.167E-02     2.482E-14     7.004E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
596.00    597.00    597.00     -1.000E-03     6.187E-02     2.474E-14     6.982E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
597.00    598.00    598.00     -1.000E-03     6.207E-02     2.466E-14     6.959E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
598.00    599.00    599.00     -1.000E-03     6.227E-02     2.457E-14     6.936E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
599.00    600.00    600.00     -1.000E-03     6.247E-02     2.449E-14     6.913E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
600.00    601.00    601.00     -1.000E-03     6.267E-02     2.441E-14     6.891E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
601.00    602.00    602.00     -1.000E-03     6.287E-02     2.433E-14     6.868E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
602.00    603.00    603.00     -1.000E-03     6.307E-02     2.425E-14     6.846E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
603.00    604.00    604.00     -1.000E-03     6.327E-02     2.417E-14     6.824E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
604.00    605.00    605.00     -1.000E-03     6.347E-02     2.409E-14     6.802E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
605.00    606.00    606.00     -1.000E-03     6.367E-02     2.401E-14     6.780E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
606.00    607.00    607.00     -1.000E-03     6.387E-02     2.393E-14     6.758E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
607.00    608.00    608.00     -1.000E-03     6.407E-02     2.385E-14     6.736E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
608.00    609.00    609.00     -1.000E-03     6.428E-02     2.377E-14     6.714E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
609.00    610.00    610.00     -1.000E-03     6.448E-02     2.370E-14     6.693E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
610.00    611.00    611.00     -1.000E-03     6.468E-02     2.362E-14     6.671E-26      0.000E+00      0.000E+00        0.000E+00       2.300E-03      4.268E-03
611.00    612.00    612.00     -1.000E-03     6.489E-02     2.354E-14     6.650E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
612.00    613.00    613.00     -1.000E-03     6.509E-02     2.346E-14     6.629E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
613.00    614.00    614.00     -1.000E-03     6.529E-02     2.339E-14     6.608E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
614.00    615.00    615.00     -1.000E-03     6.550E-02     2.331E-14     6.587E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
615.00    616.00    616.00     -1.000E-03     6.570E-02     2.324E-14     6.566E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
616.00    617.00    617.00     -1.000E-03     6.591E-02     2.316E-14     6.545E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
617.00    618.00    618.00     -1.000E-03     6.611E-02     2.309E-14     6.524E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
618.00    619.00    619.00     -1.000E-03     6.632E-02     2.301E-14     6.503E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
619.00    620.00    620.00     -1.000E-03     6.652E-02     2.294E-14     6.483E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
620.00    621.00    621.00     -1.000E-03     6.673E-02     2.286E-14     6.462E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
621.00    622.00    622.00     -1.000E-03     6.694E-02     2.279E-14     6.442E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
622.00    623.00    623.00     -1.000E-03     6.714E-02     2.272E-14     6.422E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
623.00    624.00    624.00     -1.000E-03     6.735E-02     2.264E-14     6.402E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
624.00    625.00    625.00     -1.000E-03     6.756E-02     2.257E-14     6.382E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
625.00    626.00    626.00     -1.000E-03     6.776E-02     2.250E-14     6.362E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
626.00    627.00    627.00     -1.000E-03     6.797E-02     2.243E-14     6.342E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
627.00    628.00    628.00     -1.000E-03     6.818E-02     2.236E-14     6.322E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
628.00    629.00    629.00     -1.000E-03     6.839E-02     2.229E-14     6.302E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
629.00    630.00    630.00     -1.000E-03     6.860E-02     2.221E-14     6.283E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
630.00    631.00    631.00     -1.000E-03     6.880E-02     2.214E-14     6.263E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
631.00    632.00    632.00     -1.000E-03     6.901E-02     2.207E-14     6.244E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
632.00    633.00    633.00     -1.000E-03     6.922E-02     2.200E-14     6.224E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
633.00    634.00    634.00     -1.000E-03     6.943E-02     2.194E-14     6.205E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
634.00    635.00    635.00     -1.000E-03     6.964E-02     2.187E-14     6.186E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
635.00    636.00    636.00     -1.000E-03     6.985E-02     2.180E-14     6.167E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
636.00    637.00    637.00     -1.000E-03     7.006E-02     2.173E-14     6.148E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
637.00    638.00    638.00     -1.000E-03     7.027E-02     2.166E-14     6.129E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
638.00    639.00    639.00     -1.000E-03     7.049E-02     2.159E-14     6.110E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
639.00    640.00    640.00     -1.000E-03     7.070E-02     2.153E-14     6.092E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
640.00    641.00    641.00     -1.000E-03     7.091E-02     2.146E-14     6.073E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
641.00    642.00    642.00     -1.000E-03     7.112E-02     2.139E-14     6.054E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
642.00    643.00    643.00     -1.000E-03     7.133E-02     2.133E-14     6.036E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
643.00    644.00    644.00     -1.000E-03     7.155E-02     2.126E-14     6.018E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
644.00    645.00    645.00     -1.000E-03     7.176E-02     2.119E-14     5.999E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
645.00    646.00    646.00     -1.000E-03     7.197E-02     2.113E-14     5.981E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
646.00    647.00    647.00     -1.000E-03     7.219E-02     2.106E-14     5.963E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
647.00    648.00    648.00     -1.000E-03     7.240E-02     2.100E-14     5.945E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
648.00    649.00    649.00     -1.000E-03     7.261E-02     2.093E-14     5.927E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
649.00    650.00    650.00     -1.000E-03     7.283E-02     2.087E-14     5.909E-26      0.000E+00      0.000E+00        0.000E+00       2.299E-03      4.268E-03
650.00    651.00    651.00     -1.000E-03     7.304E-02     2.080E-14     5.891E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
651.00    652.00    652.00     -1.000E-03     7.326E-02     2.074E-14     5.874E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
652.00    653.00    653.00     -1.000E-03     7.347E-02     2.068E-14     5.856E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
653.00    654.00    654.00     -1.000E-03     7.369E-02     2.061E-14     5.838E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
654.00    655.00    655.00     -1.000E-03     7.391E-02     2.055E-14     5.821E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
655.00    656.00    656.00     -1.000E-03     7.412E-02     2.049E-14     5.804E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
656.00    657.00    657.00     -1.000E-03     7.434E-02     2.043E-14     5.786E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
657.00    658.00    658.00     -1.000E-03     7.456E-02     2.036E-14     5.769E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
658.00    659.00    659.00     -1.000E-03     7.478E-02     2.030E-14     5.752E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
659.00    660.00    660.00     -1.000E-03     7.499E-02     2.024E-14     5.735E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
660.00    661.00    661.00     -1.000E-03     7.521E-02     2.018E-14     5.718E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
661.00    662.00    662.00     -1.000E-03     7.543E-02     2.012E-14     5.701E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
662.00    663.00    663.00     -1.000E-03     7.564E-02     2.006E-14     5.684E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
663.00    664.00    664.00     -1.000E-03     7.586E-02     2.000E-14     5.667E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
664.00    665.00    665.00     -1.000E-03     7.608E-02     1.994E-14     5.650E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
665.00    666.00    666.00     -1.000E-03     7.630E-02     1.988E-14     5.634E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
666.00    667.00    667.00     -1.000E-03     7.652E-02     1.982E-14     5.617E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
667.00    668.00    668.00     -1.000E-03     7.674E-02     1.976E-14     5.601E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
668.00    669.00    669.00     -1.000E-03     7.696E-02     1.970E-14     5.584E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
669.00    670.00    670.00     -1.000E-03     7.718E-02     1.964E-14     5.568E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
670.00    671.00    671.00     -1.000E-03     7.740E-02     1.958E-14     5.552E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
671.00    672.00    672.00     -1.000E-03     7.762E-02     1.952E-14     5.535E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
672.00    673.00    673.00     -1.000E-03     7.784E-02     1.947E-14     5.519E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
673.00    674.00    674.00     -1.000E-03     7.806E-02     1.941E-14     5.503E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
674.00    675.00    675.00     -1.000E-03     7.829E-02     1.935E-14     5.487E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
675.00    676.00    676.00     -1.000E-03     7.851E-02     1.929E-14     5.471E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
676.00    677.00    677.00     -1.000E-03     7.873E-02     1.924E-14     5.456E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
677.00    678.00    678.00     -1.000E-03     7.895E-02     1.918E-14     5.440E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
678.00    679.00    679.00     -1.000E-03     7.918E-02     1.912E-14     5.424E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
679.00    680.00    680.00     -1.000E-03     7.940E-02     1.907E-14     5.408E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
680.00    681.00    681.00     -1.000E-03     7.963E-02     1.901E-14     5.393E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
681.00    682.00    682.00     -1.000E-03     7.985E-02     1.896E-14     5.377E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
682.00    683.00    683.00     -1.000E-03     8.007E-02     1.890E-14     5.362E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
683.00    684.00    684.00     -1.000E-03     8.030E-02     1.885E-14     5.346E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
684.00    685.00    685.00     -1.000E-03     8.052E-02     1.879E-14     5.331E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
685.00    686.00    686.00     -1.000E-03     8.074E-02     1.874E-14     5.316E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
686.00    687.00    687.00     -1.000E-03     8.097E-02     1.868E-14     5.301E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
687.00    688.00    688.00     -1.000E-03     8.120E-02     1.863E-14     5.286E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
688.00    689.00    689.00     -1.000E-03     8.142E-02     1.857E-14     5.271E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
689.00    690.00    690.00     -1.000E-03     8.165E-02     1.852E-14     5.256E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
690.00    691.00    691.00     -1.000E-03     8.187E-02     1.847E-14     5.241E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
691.00    692.00    692.00     -1.000E-03     8.210E-02     1.841E-14     5.226E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
692.00    693.00    693.00     -1.000E-03     8.233E-02     1.836E-14     5.211E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
693.00    694.00    694.00     -1.000E-03     8.256E-02     1.831E-14     5.196E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
694.00    695.00    695.00     -1.000E-03     8.278E-02     1.825E-14     5.182E-26      0.000E+00      0.000E+00        0.000E+00       2.298E-03      4.268E-03
695.00    696.00    696.00     -1.000E-03     8.301E-02     1.820E-14     5.167E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
696.00    697.00    697.00     -1.000E-03     8.324E-02     1.815E-14     5.152E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
697.00    698.00    698.00     -1.000E-03     8.347E-02     1.810E-14     5.138E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
698.00    699.00    699.00     -1.000E-03     8.370E-02     1.805E-14     5.124E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
699.00    700.00    700.00     -1.000E-03     8.393E-02     1.799E-14     5.109E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
700.00    701.00    701.00     -1.000E-03     8.415E-02     1.794E-14     5.095E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
701.00    702.00    702.00     -1.000E-03     8.438E-02     1.789E-14     5.081E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
702.00    703.00    703.00     -1.000E-03     8.461E-02     1.784E-14     5.066E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
703.00    704.00    704.00     -1.000E-03     8.484E-02     1.779E-14     5.052E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
704.00    705.00    705.00     -1.000E-03     8.508E-02     1.774E-14     5.038E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
705.00    706.00    706.00     -1.000E-03     8.531E-02     1.769E-14     5.024E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
706.00    707.00    707.00     -1.000E-03     8.554E-02     1.764E-14     5.010E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
707.00    708.00    708.00     -1.000E-03     8.577E-02     1.759E-14     4.996E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
708.00    709.00    709.00     -1.000E-03     8.600E-02     1.754E-14     4.983E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
709.00    710.00    710.00     -1.000E-03     8.623E-02     1.749E-14     4.969E-26      0.000E+00      0.000E+00        0.000E+00       2.297E-03      4.268E-03
