 Mv1      Mv2        Mvp         lamL         Omega        protonSI      sv-WW          Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
64.00    65.00    65.00     -1.000E-02     2.571E-03     2.090E-10     7.646E-27      0.000E+00      0.000E+00        0.000E+00       3.042E-03      4.271E-03
65.00    66.00    66.00     -1.000E-02     2.680E-03     2.027E-10     8.556E-27      0.000E+00      0.000E+00        0.000E+00       2.998E-03      4.271E-03
66.00    67.00    67.00     -1.000E-02     2.786E-03     1.967E-10     1.028E-26      0.000E+00      0.000E+00        0.000E+00       2.962E-03      4.270E-03
67.00    68.00    68.00     -1.000E-02     2.890E-03     1.910E-10     1.252E-26      0.000E+00      0.000E+00        0.000E+00       2.930E-03      4.270E-03
68.00    69.00    69.00     -1.000E-02     2.993E-03     1.855E-10     1.529E-26      0.000E+00      0.000E+00        0.000E+00       2.901E-03      4.270E-03
69.00    70.00    70.00     -1.000E-02     3.093E-03     1.802E-10     1.873E-26      0.000E+00      0.000E+00        0.000E+00       2.876E-03      4.270E-03
70.00    71.00    71.00     -1.000E-02     3.191E-03     1.752E-10     2.302E-26      0.000E+00      0.000E+00        0.000E+00       2.853E-03      4.270E-03
71.00    72.00    72.00     -1.000E-02     3.286E-03     1.703E-10     2.843E-26      0.000E+00      0.000E+00        0.000E+00       2.832E-03      4.270E-03
72.00    73.00    73.00     -1.000E-02     3.377E-03     1.657E-10     3.539E-26      0.000E+00      0.000E+00        0.000E+00       2.812E-03      4.270E-03
73.00    74.00    74.00     -1.000E-02     3.462E-03     1.612E-10     4.445E-26      0.000E+00      0.000E+00        0.000E+00       2.794E-03      4.270E-03
74.00    75.00    75.00     -1.000E-02     3.537E-03     1.570E-10     5.654E-26      0.000E+00      0.000E+00        0.000E+00       2.777E-03      4.270E-03
75.00    76.00    76.00     -1.000E-02     3.596E-03     1.529E-10     7.330E-26      0.000E+00      0.000E+00        0.000E+00       2.762E-03      4.270E-03
76.00    77.00    77.00     -1.000E-02     3.620E-03     1.489E-10     9.770E-26      0.000E+00      0.000E+00        0.000E+00       2.747E-03      4.269E-03
77.00    78.00    78.00     -1.000E-02     3.569E-03     1.451E-10     1.358E-25      0.000E+00      0.000E+00        0.000E+00       2.733E-03      4.269E-03
78.00    79.00    79.00     -1.000E-02     3.391E-03     1.415E-10     2.002E-25      0.000E+00      0.000E+00        0.000E+00       2.720E-03      4.269E-03
79.00    80.00    80.00     -1.000E-02     3.025E-03     1.380E-10     3.314E-25      0.000E+00      0.000E+00        0.000E+00       2.708E-03      4.269E-03
80.00    81.00    81.00     -1.000E-02     2.578E-03     1.346E-10     6.409E-25      0.000E+00      0.000E+00        0.000E+00       2.696E-03      4.269E-03
81.00    82.00    82.00     -1.000E-02     2.268E-03     1.313E-10     1.251E-24      0.000E+00      0.000E+00        0.000E+00       2.685E-03      4.269E-03
82.00    83.00    83.00     -1.000E-02     2.097E-03     1.282E-10     1.767E-24      0.000E+00      0.000E+00        0.000E+00       2.675E-03      4.269E-03
83.00    84.00    84.00     -1.000E-02     2.005E-03     1.251E-10     2.108E-24      0.000E+00      0.000E+00        0.000E+00       2.665E-03      4.269E-03
84.00    85.00    85.00     -1.000E-02     1.948E-03     1.222E-10     2.359E-24      0.000E+00      0.000E+00        0.000E+00       2.656E-03      4.269E-03
85.00    86.00    86.00     -1.000E-02     1.900E-03     1.194E-10     2.681E-24      0.000E+00      0.000E+00        0.000E+00       2.647E-03      4.269E-03
86.00    87.00    87.00     -1.000E-02     1.880E-03     1.166E-10     2.728E-24      0.000E+00      0.000E+00        0.000E+00       2.638E-03      4.269E-03
87.00    88.00    88.00     -1.000E-02     1.876E-03     1.140E-10     2.731E-24      0.000E+00      0.000E+00        0.000E+00       2.630E-03      4.269E-03
88.00    89.00    89.00     -1.000E-02     1.872E-03     1.114E-10     2.699E-24      0.000E+00      0.000E+00        0.000E+00       2.622E-03      4.269E-03
89.00    90.00    90.00     -1.000E-02     1.860E-03     1.090E-10     2.642E-24      0.000E+00      0.000E+00        0.000E+00       2.614E-03      4.269E-03
90.00    91.00    91.00     -1.000E-02     1.820E-03     1.066E-10     2.553E-24      0.000E+00      0.000E+00        0.000E+00       2.607E-03      4.269E-03
91.00    92.00    92.00     -1.000E-02     1.758E-03     1.043E-10     2.474E-24      0.000E+00      0.000E+00        0.000E+00       2.600E-03      4.269E-03
92.00    93.00    93.00     -1.000E-02     1.705E-03     1.021E-10     2.466E-24      0.000E+00      0.000E+00        0.000E+00       2.593E-03      4.269E-03
93.00    94.00    94.00     -1.000E-02     1.677E-03     9.990E-11     2.459E-24      0.000E+00      0.000E+00        0.000E+00       2.587E-03      4.269E-03
94.00    95.00    95.00     -1.000E-02     1.668E-03     9.780E-11     2.439E-24      0.000E+00      0.000E+00        0.000E+00       2.581E-03      4.269E-03
95.00    96.00    96.00     -1.000E-02     1.671E-03     9.577E-11     2.407E-24      0.000E+00      0.000E+00        0.000E+00       2.575E-03      4.269E-03
96.00    97.00    97.00     -1.000E-02     1.683E-03     9.381E-11     2.467E-24      0.000E+00      0.000E+00        0.000E+00       2.569E-03      4.269E-03
97.00    98.00    98.00     -1.000E-02     1.701E-03     9.190E-11     2.414E-24      0.000E+00      0.000E+00        0.000E+00       2.563E-03      4.269E-03
98.00    99.00    99.00     -1.000E-02     1.728E-03     9.005E-11     2.370E-24      0.000E+00      0.000E+00        0.000E+00       2.558E-03      4.269E-03
99.00    100.00    100.00     -1.000E-02     1.757E-03     8.826E-11     2.324E-24      0.000E+00      0.000E+00        0.000E+00       2.553E-03      4.269E-03
100.00    101.00    101.00     -1.000E-02     1.788E-03     8.652E-11     2.278E-24      0.000E+00      0.000E+00        0.000E+00       2.548E-03      4.269E-03
101.00    102.00    102.00     -1.000E-02     1.821E-03     8.483E-11     2.231E-24      0.000E+00      0.000E+00        0.000E+00       2.543E-03      4.269E-03
102.00    103.00    103.00     -1.000E-02     1.856E-03     8.319E-11     2.184E-24      0.000E+00      0.000E+00        0.000E+00       2.538E-03      4.269E-03
103.00    104.00    104.00     -1.000E-02     1.890E-03     8.160E-11     2.135E-24      0.000E+00      0.000E+00        0.000E+00       2.534E-03      4.269E-03
104.00    105.00    105.00     -1.000E-02     1.925E-03     8.005E-11     2.085E-24      0.000E+00      0.000E+00        0.000E+00       2.530E-03      4.269E-03
105.00    106.00    106.00     -1.000E-02     1.961E-03     7.855E-11     2.037E-24      0.000E+00      0.000E+00        0.000E+00       2.525E-03      4.268E-03
106.00    107.00    107.00     -1.000E-02     1.999E-03     7.708E-11     1.992E-24      0.000E+00      0.000E+00        0.000E+00       2.521E-03      4.268E-03
107.00    108.00    108.00     -1.000E-02     2.038E-03     7.566E-11     1.950E-24      0.000E+00      0.000E+00        0.000E+00       2.517E-03      4.268E-03
108.00    109.00    109.00     -1.000E-02     2.078E-03     7.428E-11     1.910E-24      0.000E+00      0.000E+00        0.000E+00       2.513E-03      4.268E-03
109.00    110.00    110.00     -1.000E-02     2.119E-03     7.294E-11     1.871E-24      0.000E+00      0.000E+00        0.000E+00       2.510E-03      4.268E-03
110.00    111.00    111.00     -1.000E-02     2.160E-03     7.163E-11     1.833E-24      0.000E+00      0.000E+00        0.000E+00       2.506E-03      4.268E-03
111.00    112.00    112.00     -1.000E-02     2.200E-03     7.035E-11     1.800E-24      0.000E+00      0.000E+00        0.000E+00       2.502E-03      4.268E-03
112.00    113.00    113.00     -1.000E-02     2.239E-03     6.911E-11     1.771E-24      0.000E+00      0.000E+00        0.000E+00       2.499E-03      4.268E-03
113.00    114.00    114.00     -1.000E-02     2.281E-03     6.790E-11     1.739E-24      0.000E+00      0.000E+00        0.000E+00       2.496E-03      4.268E-03
114.00    115.00    115.00     -1.000E-02     2.325E-03     6.673E-11     1.706E-24      0.000E+00      0.000E+00        0.000E+00       2.492E-03      4.268E-03
115.00    116.00    116.00     -1.000E-02     2.369E-03     6.558E-11     1.673E-24      0.000E+00      0.000E+00        0.000E+00       2.489E-03      4.268E-03
116.00    117.00    117.00     -1.000E-02     2.414E-03     6.446E-11     1.643E-24      0.000E+00      0.000E+00        0.000E+00       2.486E-03      4.268E-03
117.00    118.00    118.00     -1.000E-02     2.460E-03     6.338E-11     1.613E-24      0.000E+00      0.000E+00        0.000E+00       2.483E-03      4.268E-03
118.00    119.00    119.00     -1.000E-02     2.505E-03     6.232E-11     1.584E-24      0.000E+00      0.000E+00        0.000E+00       2.480E-03      4.268E-03
119.00    120.00    120.00     -1.000E-02     2.551E-03     6.128E-11     1.555E-24      0.000E+00      0.000E+00        0.000E+00       2.477E-03      4.268E-03
120.00    121.00    121.00     -1.000E-02     2.598E-03     6.027E-11     1.528E-24      0.000E+00      0.000E+00        0.000E+00       2.475E-03      4.268E-03
121.00    122.00    122.00     -1.000E-02     2.645E-03     5.929E-11     1.502E-24      0.000E+00      0.000E+00        0.000E+00       2.472E-03      4.268E-03
122.00    123.00    123.00     -1.000E-02     2.692E-03     5.833E-11     1.476E-24      0.000E+00      0.000E+00        0.000E+00       2.469E-03      4.268E-03
123.00    124.00    124.00     -1.000E-02     2.739E-03     5.739E-11     1.451E-24      0.000E+00      0.000E+00        0.000E+00       2.467E-03      4.268E-03
124.00    125.00    125.00     -1.000E-02     2.786E-03     5.647E-11     1.427E-24      0.000E+00      0.000E+00        0.000E+00       2.464E-03      4.268E-03
125.00    126.00    126.00     -1.000E-02     2.834E-03     5.558E-11     1.403E-24      0.000E+00      0.000E+00        0.000E+00       2.462E-03      4.268E-03
126.00    127.00    127.00     -1.000E-02     2.883E-03     5.471E-11     1.380E-24      0.000E+00      0.000E+00        0.000E+00       2.460E-03      4.268E-03
127.00    128.00    128.00     -1.000E-02     2.932E-03     5.386E-11     1.358E-24      0.000E+00      0.000E+00        0.000E+00       2.457E-03      4.268E-03
128.00    129.00    129.00     -1.000E-02     2.978E-03     5.302E-11     1.334E-24      0.000E+00      0.000E+00        0.000E+00       2.455E-03      4.268E-03
129.00    130.00    130.00     -1.000E-02     3.023E-03     5.221E-11     1.308E-24      0.000E+00      0.000E+00        0.000E+00       2.453E-03      4.268E-03
130.00    131.00    131.00     -1.000E-02     3.072E-03     5.142E-11     1.287E-24      0.000E+00      0.000E+00        0.000E+00       2.451E-03      4.268E-03
131.00    132.00    132.00     -1.000E-02     3.122E-03     5.064E-11     1.267E-24      0.000E+00      0.000E+00        0.000E+00       2.448E-03      4.268E-03
132.00    133.00    133.00     -1.000E-02     3.172E-03     4.988E-11     1.248E-24      0.000E+00      0.000E+00        0.000E+00       2.446E-03      4.268E-03
133.00    134.00    134.00     -1.000E-02     3.223E-03     4.914E-11     1.229E-24      0.000E+00      0.000E+00        0.000E+00       2.444E-03      4.268E-03
134.00    135.00    135.00     -1.000E-02     3.273E-03     4.841E-11     1.211E-24      0.000E+00      0.000E+00        0.000E+00       2.442E-03      4.268E-03
135.00    136.00    136.00     -1.000E-02     3.325E-03     4.770E-11     1.193E-24      0.000E+00      0.000E+00        0.000E+00       2.440E-03      4.268E-03
136.00    137.00    137.00     -1.000E-02     3.377E-03     4.701E-11     1.176E-24      0.000E+00      0.000E+00        0.000E+00       2.439E-03      4.268E-03
137.00    138.00    138.00     -1.000E-02     3.429E-03     4.633E-11     1.159E-24      0.000E+00      0.000E+00        0.000E+00       2.437E-03      4.268E-03
138.00    139.00    139.00     -1.000E-02     3.481E-03     4.567E-11     1.142E-24      0.000E+00      0.000E+00        0.000E+00       2.435E-03      4.268E-03
139.00    140.00    140.00     -1.000E-02     3.533E-03     4.502E-11     1.126E-24      0.000E+00      0.000E+00        0.000E+00       2.433E-03      4.268E-03
140.00    141.00    141.00     -1.000E-02     3.586E-03     4.438E-11     1.111E-24      0.000E+00      0.000E+00        0.000E+00       2.431E-03      4.268E-03
141.00    142.00    142.00     -1.000E-02     3.639E-03     4.376E-11     1.095E-24      0.000E+00      0.000E+00        0.000E+00       2.430E-03      4.268E-03
142.00    143.00    143.00     -1.000E-02     3.693E-03     4.315E-11     1.080E-24      0.000E+00      0.000E+00        0.000E+00       2.428E-03      4.268E-03
143.00    144.00    144.00     -1.000E-02     3.747E-03     4.255E-11     1.065E-24      0.000E+00      0.000E+00        0.000E+00       2.426E-03      4.268E-03
144.00    145.00    145.00     -1.000E-02     3.801E-03     4.196E-11     1.051E-24      0.000E+00      0.000E+00        0.000E+00       2.425E-03      4.268E-03
145.00    146.00    146.00     -1.000E-02     3.855E-03     4.139E-11     1.037E-24      0.000E+00      0.000E+00        0.000E+00       2.423E-03      4.268E-03
146.00    147.00    147.00     -1.000E-02     3.910E-03     4.083E-11     1.023E-24      0.000E+00      0.000E+00        0.000E+00       2.422E-03      4.268E-03
147.00    148.00    148.00     -1.000E-02     3.965E-03     4.028E-11     1.009E-24      0.000E+00      0.000E+00        0.000E+00       2.420E-03      4.268E-03
148.00    149.00    149.00     -1.000E-02     4.021E-03     3.974E-11     9.962E-25      0.000E+00      0.000E+00        0.000E+00       2.419E-03      4.268E-03
149.00    150.00    150.00     -1.000E-02     4.076E-03     3.921E-11     9.833E-25      0.000E+00      0.000E+00        0.000E+00       2.417E-03      4.268E-03
150.00    151.00    151.00     -1.000E-02     4.132E-03     3.869E-11     9.706E-25      0.000E+00      0.000E+00        0.000E+00       2.416E-03      4.268E-03
151.00    152.00    152.00     -1.000E-02     4.189E-03     3.819E-11     9.582E-25      0.000E+00      0.000E+00        0.000E+00       2.415E-03      4.268E-03
152.00    153.00    153.00     -1.000E-02     4.245E-03     3.769E-11     9.460E-25      0.000E+00      0.000E+00        0.000E+00       2.413E-03      4.268E-03
153.00    154.00    154.00     -1.000E-02     4.302E-03     3.720E-11     9.341E-25      0.000E+00      0.000E+00        0.000E+00       2.412E-03      4.268E-03
154.00    155.00    155.00     -1.000E-02     4.360E-03     3.672E-11     9.224E-25      0.000E+00      0.000E+00        0.000E+00       2.411E-03      4.268E-03
155.00    156.00    156.00     -1.000E-02     4.417E-03     3.625E-11     9.109E-25      0.000E+00      0.000E+00        0.000E+00       2.409E-03      4.268E-03
156.00    157.00    157.00     -1.000E-02     4.475E-03     3.579E-11     8.997E-25      0.000E+00      0.000E+00        0.000E+00       2.408E-03      4.268E-03
157.00    158.00    158.00     -1.000E-02     4.533E-03     3.534E-11     8.887E-25      0.000E+00      0.000E+00        0.000E+00       2.407E-03      4.268E-03
158.00    159.00    159.00     -1.000E-02     4.592E-03     3.490E-11     8.779E-25      0.000E+00      0.000E+00        0.000E+00       2.406E-03      4.268E-03
159.00    160.00    160.00     -1.000E-02     4.651E-03     3.446E-11     8.673E-25      0.000E+00      0.000E+00        0.000E+00       2.404E-03      4.268E-03
160.00    161.00    161.00     -1.000E-02     4.710E-03     3.403E-11     8.569E-25      0.000E+00      0.000E+00        0.000E+00       2.403E-03      4.268E-03
161.00    162.00    162.00     -1.000E-02     4.770E-03     3.362E-11     8.467E-25      0.000E+00      0.000E+00        0.000E+00       2.402E-03      4.268E-03
162.00    163.00    163.00     -1.000E-02     4.830E-03     3.320E-11     8.366E-25      0.000E+00      0.000E+00        0.000E+00       2.401E-03      4.268E-03
163.00    164.00    164.00     -1.000E-02     4.890E-03     3.280E-11     8.268E-25      0.000E+00      0.000E+00        0.000E+00       2.400E-03      4.268E-03
164.00    165.00    165.00     -1.000E-02     4.950E-03     3.240E-11     8.172E-25      0.000E+00      0.000E+00        0.000E+00       2.399E-03      4.268E-03
165.00    166.00    166.00     -1.000E-02     5.011E-03     3.201E-11     8.077E-25      0.000E+00      0.000E+00        0.000E+00       2.398E-03      4.268E-03
166.00    167.00    167.00     -1.000E-02     5.072E-03     3.163E-11     7.984E-25      0.000E+00      0.000E+00        0.000E+00       2.397E-03      4.268E-03
167.00    168.00    168.00     -1.000E-02     5.133E-03     3.126E-11     7.892E-25      0.000E+00      0.000E+00        0.000E+00       2.395E-03      4.268E-03
168.00    169.00    169.00     -1.000E-02     5.195E-03     3.089E-11     7.803E-25      0.000E+00      0.000E+00        0.000E+00       2.394E-03      4.268E-03
169.00    170.00    170.00     -1.000E-02     5.257E-03     3.052E-11     7.714E-25      0.000E+00      0.000E+00        0.000E+00       2.393E-03      4.268E-03
170.00    171.00    171.00     -1.000E-02     5.319E-03     3.017E-11     7.628E-25      0.000E+00      0.000E+00        0.000E+00       2.392E-03      4.268E-03
171.00    172.00    172.00     -1.000E-02     5.381E-03     2.982E-11     7.542E-25      0.000E+00      0.000E+00        0.000E+00       2.391E-03      4.268E-03
172.00    173.00    173.00     -1.000E-02     5.444E-03     2.948E-11     7.459E-25      0.000E+00      0.000E+00        0.000E+00       2.390E-03      4.268E-03
173.00    174.00    174.00     -1.000E-02     5.507E-03     2.914E-11     7.376E-25      0.000E+00      0.000E+00        0.000E+00       2.390E-03      4.268E-03
174.00    175.00    175.00     -1.000E-02     5.571E-03     2.881E-11     7.295E-25      0.000E+00      0.000E+00        0.000E+00       2.389E-03      4.268E-03
175.00    176.00    176.00     -1.000E-02     5.635E-03     2.848E-11     7.216E-25      0.000E+00      0.000E+00        0.000E+00       2.388E-03      4.268E-03
176.00    177.00    177.00     -1.000E-02     5.699E-03     2.816E-11     7.138E-25      0.000E+00      0.000E+00        0.000E+00       2.387E-03      4.268E-03
177.00    178.00    178.00     -1.000E-02     5.763E-03     2.784E-11     7.061E-25      0.000E+00      0.000E+00        0.000E+00       2.386E-03      4.268E-03
178.00    179.00    179.00     -1.000E-02     5.828E-03     2.753E-11     6.985E-25      0.000E+00      0.000E+00        0.000E+00       2.385E-03      4.268E-03
179.00    180.00    180.00     -1.000E-02     5.894E-03     2.723E-11     6.911E-25      0.000E+00      0.000E+00        0.000E+00       2.384E-03      4.268E-03
180.00    181.00    181.00     -1.000E-02     5.959E-03     2.693E-11     6.963E-25      0.000E+00      0.000E+00        0.000E+00       2.383E-03      4.268E-03
181.00    182.00    182.00     -1.000E-02     6.025E-03     2.663E-11     6.890E-25      0.000E+00      0.000E+00        0.000E+00       2.383E-03      4.268E-03
182.00    183.00    183.00     -1.000E-02     6.092E-03     2.634E-11     6.819E-25      0.000E+00      0.000E+00        0.000E+00       2.382E-03      4.268E-03
183.00    184.00    184.00     -1.000E-02     6.158E-03     2.606E-11     6.749E-25      0.000E+00      0.000E+00        0.000E+00       2.381E-03      4.268E-03
184.00    185.00    185.00     -1.000E-02     6.225E-03     2.577E-11     6.680E-25      0.000E+00      0.000E+00        0.000E+00       2.380E-03      4.268E-03
185.00    186.00    186.00     -1.000E-02     6.292E-03     2.550E-11     6.612E-25      0.000E+00      0.000E+00        0.000E+00       2.379E-03      4.268E-03
186.00    187.00    187.00     -1.000E-02     6.360E-03     2.523E-11     6.545E-25      0.000E+00      0.000E+00        0.000E+00       2.379E-03      4.268E-03
187.00    188.00    188.00     -1.000E-02     6.428E-03     2.496E-11     6.480E-25      0.000E+00      0.000E+00        0.000E+00       2.378E-03      4.268E-03
188.00    189.00    189.00     -1.000E-02     6.497E-03     2.469E-11     6.415E-25      0.000E+00      0.000E+00        0.000E+00       2.377E-03      4.268E-03
189.00    190.00    190.00     -1.000E-02     6.565E-03     2.444E-11     6.351E-25      0.000E+00      0.000E+00        0.000E+00       2.376E-03      4.268E-03
190.00    191.00    191.00     -1.000E-02     6.635E-03     2.418E-11     6.288E-25      0.000E+00      0.000E+00        0.000E+00       2.376E-03      4.268E-03
191.00    192.00    192.00     -1.000E-02     6.704E-03     2.393E-11     6.226E-25      0.000E+00      0.000E+00        0.000E+00       2.375E-03      4.268E-03
