 Mv1      Mv2        Mvp         lamL         Omega        protonSI     Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
3100.00    3110.00    3110.00     1.257E+01     9.908E-03     1.448E-07      0.000E+00      0.000E+00        0.000E+00       2.133E-03      4.267E-03
3150.00    3160.00    3160.00     1.257E+01     1.030E-02     1.402E-07      0.000E+00      0.000E+00        0.000E+00       2.138E-03      4.267E-03
3200.00    3210.00    3210.00     1.257E+01     1.070E-02     1.359E-07      0.000E+00      0.000E+00        0.000E+00       2.143E-03      4.267E-03
3250.00    3260.00    3260.00     1.257E+01     1.110E-02     1.317E-07      0.000E+00      0.000E+00        0.000E+00       2.147E-03      4.267E-03
3300.00    3310.00    3310.00     1.257E+01     1.152E-02     1.277E-07      0.000E+00      0.000E+00        0.000E+00       2.152E-03      4.267E-03
3350.00    3360.00    3360.00     1.257E+01     1.194E-02     1.240E-07      0.000E+00      0.000E+00        0.000E+00       2.156E-03      4.267E-03
3400.00    3410.00    3410.00     1.257E+01     1.237E-02     1.203E-07      0.000E+00      0.000E+00        0.000E+00       2.160E-03      4.267E-03
3450.00    3460.00    3460.00     1.257E+01     1.281E-02     1.169E-07      0.000E+00      0.000E+00        0.000E+00       2.164E-03      4.267E-03
3500.00    3510.00    3510.00     1.257E+01     1.326E-02     1.136E-07      0.000E+00      0.000E+00        0.000E+00       2.168E-03      4.267E-03
3550.00    3560.00    3560.00     1.257E+01     1.372E-02     1.104E-07      0.000E+00      0.000E+00        0.000E+00       2.171E-03      4.267E-03
3600.00    3610.00    3610.00     1.257E+01     1.419E-02     1.074E-07      0.000E+00      0.000E+00        0.000E+00       2.175E-03      4.267E-03
3650.00    3660.00    3660.00     1.257E+01     1.467E-02     1.044E-07      0.000E+00      0.000E+00        0.000E+00       2.178E-03      4.267E-03
3700.00    3710.00    3710.00     1.257E+01     1.515E-02     1.016E-07      0.000E+00      0.000E+00        0.000E+00       2.181E-03      4.267E-03
3750.00    3760.00    3760.00     1.257E+01     1.565E-02     9.894E-08      0.000E+00      0.000E+00        0.000E+00       2.184E-03      4.267E-03
3800.00    3810.00    3810.00     1.257E+01     1.615E-02     9.635E-08      0.000E+00      0.000E+00        0.000E+00       2.187E-03      4.267E-03
3850.00    3860.00    3860.00     1.257E+01     1.667E-02     9.386E-08      0.000E+00      0.000E+00        0.000E+00       2.190E-03      4.267E-03
3900.00    3910.00    3910.00     1.257E+01     1.719E-02     9.147E-08      0.000E+00      0.000E+00        0.000E+00       2.192E-03      4.267E-03
3950.00    3960.00    3960.00     1.257E+01     1.772E-02     8.917E-08      0.000E+00      0.000E+00        0.000E+00       2.195E-03      4.267E-03
4000.00    4010.00    4010.00     1.257E+01     1.826E-02     8.696E-08      0.000E+00      0.000E+00        0.000E+00       2.197E-03      4.267E-03
4050.00    4060.00    4060.00     1.257E+01     1.882E-02     8.483E-08      0.000E+00      0.000E+00        0.000E+00       2.200E-03      4.267E-03
4100.00    4110.00    4110.00     1.257E+01     1.938E-02     8.277E-08      0.000E+00      0.000E+00        0.000E+00       2.202E-03      4.267E-03
4150.00    4160.00    4160.00     1.257E+01     1.995E-02     8.079E-08      0.000E+00      0.000E+00        0.000E+00       2.204E-03      4.267E-03
4200.00    4210.00    4210.00     1.257E+01     2.053E-02     7.888E-08      0.000E+00      0.000E+00        0.000E+00       2.206E-03      4.267E-03
4250.00    4260.00    4260.00     1.257E+01     2.112E-02     7.703E-08      0.000E+00      0.000E+00        0.000E+00       2.208E-03      4.267E-03
4300.00    4310.00    4310.00     1.257E+01     2.172E-02     7.525E-08      0.000E+00      0.000E+00        0.000E+00       2.210E-03      4.267E-03
4350.00    4360.00    4360.00     1.257E+01     2.233E-02     7.353E-08      0.000E+00      0.000E+00        0.000E+00       2.212E-03      4.267E-03
4400.00    4410.00    4410.00     1.257E+01     2.296E-02     7.187E-08      0.000E+00      0.000E+00        0.000E+00       2.214E-03      4.267E-03
4450.00    4460.00    4460.00     1.257E+01     2.359E-02     7.026E-08      0.000E+00      0.000E+00        0.000E+00       2.216E-03      4.267E-03
4500.00    4510.00    4510.00     1.257E+01     2.423E-02     6.871E-08      0.000E+00      0.000E+00        0.000E+00       2.218E-03      4.267E-03
4550.00    4560.00    4560.00     1.257E+01     2.488E-02     6.721E-08      0.000E+00      0.000E+00        0.000E+00       2.219E-03      4.267E-03
4600.00    4610.00    4610.00     1.257E+01     2.554E-02     6.576E-08      0.000E+00      0.000E+00        0.000E+00       2.221E-03      4.267E-03
4650.00    4660.00    4660.00     1.257E+01     2.622E-02     6.435E-08      0.000E+00      0.000E+00        0.000E+00       2.222E-03      4.267E-03
4700.00    4710.00    4710.00     1.257E+01     2.690E-02     6.299E-08      0.000E+00      0.000E+00        0.000E+00       2.224E-03      4.267E-03
4750.00    4760.00    4760.00     1.257E+01     2.759E-02     6.167E-08      0.000E+00      0.000E+00        0.000E+00       2.225E-03      4.267E-03
4800.00    4810.00    4810.00     1.257E+01     2.830E-02     6.039E-08      0.000E+00      0.000E+00        0.000E+00       2.227E-03      4.267E-03
4850.00    4860.00    4860.00     1.257E+01     2.895E-02     5.915E-08      0.000E+00      0.000E+00        0.000E+00       2.228E-03      4.267E-03
4900.00    4910.00    4910.00     1.257E+01     2.967E-02     5.795E-08      0.000E+00      0.000E+00        0.000E+00       2.229E-03      4.267E-03
4950.00    4960.00    4960.00     1.257E+01     3.041E-02     5.679E-08      0.000E+00      0.000E+00        0.000E+00       2.231E-03      4.267E-03
5000.00    5010.00    5010.00     1.257E+01     3.115E-02     5.566E-08      0.000E+00      0.000E+00        0.000E+00       2.232E-03      4.267E-03
5050.00    5060.00    5060.00     1.257E+01     3.191E-02     5.456E-08      0.000E+00      0.000E+00        0.000E+00       2.233E-03      4.267E-03
5100.00    5110.00    5110.00     1.257E+01     3.268E-02     5.350E-08      0.000E+00      0.000E+00        0.000E+00       2.234E-03      4.267E-03
5150.00    5160.00    5160.00     1.257E+01     3.346E-02     5.246E-08      0.000E+00      0.000E+00        0.000E+00       2.235E-03      4.267E-03
5200.00    5210.00    5210.00     1.257E+01     3.425E-02     5.146E-08      0.000E+00      0.000E+00        0.000E+00       2.236E-03      4.267E-03
5250.00    5260.00    5260.00     1.257E+01     3.505E-02     5.048E-08      0.000E+00      0.000E+00        0.000E+00       2.238E-03      4.267E-03
5300.00    5310.00    5310.00     1.257E+01     3.586E-02     4.954E-08      0.000E+00      0.000E+00        0.000E+00       2.239E-03      4.267E-03
5350.00    5360.00    5360.00     1.257E+01     3.669E-02     4.862E-08      0.000E+00      0.000E+00        0.000E+00       2.240E-03      4.267E-03
5400.00    5410.00    5410.00     1.257E+01     3.752E-02     4.772E-08      0.000E+00      0.000E+00        0.000E+00       2.241E-03      4.267E-03
5450.00    5460.00    5460.00     1.257E+01     3.837E-02     4.685E-08      0.000E+00      0.000E+00        0.000E+00       2.241E-03      4.267E-03
5500.00    5510.00    5510.00     1.257E+01     3.923E-02     4.600E-08      0.000E+00      0.000E+00        0.000E+00       2.242E-03      4.267E-03
5550.00    5560.00    5560.00     1.257E+01     4.010E-02     4.518E-08      0.000E+00      0.000E+00        0.000E+00       2.243E-03      4.267E-03
5600.00    5610.00    5610.00     1.257E+01     4.098E-02     4.437E-08      0.000E+00      0.000E+00        0.000E+00       2.244E-03      4.267E-03
5650.00    5660.00    5660.00     1.257E+01     4.187E-02     4.359E-08      0.000E+00      0.000E+00        0.000E+00       2.245E-03      4.267E-03
5700.00    5710.00    5710.00     1.257E+01     4.278E-02     4.283E-08      0.000E+00      0.000E+00        0.000E+00       2.246E-03      4.267E-03
5750.00    5760.00    5760.00     1.257E+01     4.369E-02     4.209E-08      0.000E+00      0.000E+00        0.000E+00       2.247E-03      4.267E-03
5800.00    5810.00    5810.00     1.257E+01     4.462E-02     4.137E-08      0.000E+00      0.000E+00        0.000E+00       2.247E-03      4.267E-03
5850.00    5860.00    5860.00     1.257E+01     4.556E-02     4.066E-08      0.000E+00      0.000E+00        0.000E+00       2.248E-03      4.267E-03
5900.00    5910.00    5910.00     1.257E+01     4.651E-02     3.998E-08      0.000E+00      0.000E+00        0.000E+00       2.249E-03      4.267E-03
5950.00    5960.00    5960.00     1.257E+01     4.748E-02     3.931E-08      0.000E+00      0.000E+00        0.000E+00       2.249E-03      4.267E-03
6000.00    6010.00    6010.00     1.257E+01     4.845E-02     3.865E-08      0.000E+00      0.000E+00        0.000E+00       2.250E-03      4.267E-03
6050.00    6060.00    6060.00     1.257E+01     4.944E-02     3.802E-08      0.000E+00      0.000E+00        0.000E+00       2.251E-03      4.267E-03
6100.00    6110.00    6110.00     1.257E+01     5.044E-02     3.740E-08      0.000E+00      0.000E+00        0.000E+00       2.252E-03      4.267E-03
6150.00    6160.00    6160.00     1.257E+01     5.145E-02     3.679E-08      0.000E+00      0.000E+00        0.000E+00       2.252E-03      4.267E-03
6200.00    6210.00    6210.00     1.257E+01     5.247E-02     3.620E-08      0.000E+00      0.000E+00        0.000E+00       2.253E-03      4.267E-03
6250.00    6260.00    6260.00     1.257E+01     5.351E-02     3.562E-08      0.000E+00      0.000E+00        0.000E+00       2.253E-03      4.267E-03
6300.00    6310.00    6310.00     1.257E+01     5.456E-02     3.506E-08      0.000E+00      0.000E+00        0.000E+00       2.254E-03      4.267E-03
6350.00    6360.00    6360.00     1.257E+01     5.562E-02     3.451E-08      0.000E+00      0.000E+00        0.000E+00       2.255E-03      4.267E-03
6400.00    6410.00    6410.00     1.257E+01     5.670E-02     3.397E-08      0.000E+00      0.000E+00        0.000E+00       2.255E-03      4.267E-03
6450.00    6460.00    6460.00     1.257E+01     5.778E-02     3.345E-08      0.000E+00      0.000E+00        0.000E+00       2.256E-03      4.267E-03
6500.00    6510.00    6510.00     1.257E+01     5.888E-02     3.294E-08      0.000E+00      0.000E+00        0.000E+00       2.256E-03      4.267E-03
6550.00    6560.00    6560.00     1.257E+01     5.999E-02     3.244E-08      0.000E+00      0.000E+00        0.000E+00       2.257E-03      4.267E-03
6600.00    6610.00    6610.00     1.257E+01     6.111E-02     3.195E-08      0.000E+00      0.000E+00        0.000E+00       2.257E-03      4.267E-03
6650.00    6660.00    6660.00     1.257E+01     6.224E-02     3.147E-08      0.000E+00      0.000E+00        0.000E+00       2.258E-03      4.267E-03
6700.00    6710.00    6710.00     1.257E+01     6.339E-02     3.100E-08      0.000E+00      0.000E+00        0.000E+00       2.258E-03      4.267E-03
6750.00    6760.00    6760.00     1.257E+01     6.455E-02     3.054E-08      0.000E+00      0.000E+00        0.000E+00       2.259E-03      4.267E-03
6800.00    6810.00    6810.00     1.257E+01     6.572E-02     3.010E-08      0.000E+00      0.000E+00        0.000E+00       2.259E-03      4.267E-03
6850.00    6860.00    6860.00     1.257E+01     6.691E-02     2.966E-08      0.000E+00      0.000E+00        0.000E+00       2.260E-03      4.267E-03
6900.00    6910.00    6910.00     1.257E+01     6.810E-02     2.923E-08      0.000E+00      0.000E+00        0.000E+00       2.260E-03      4.267E-03
6950.00    6960.00    6960.00     1.257E+01     6.931E-02     2.881E-08      0.000E+00      0.000E+00        0.000E+00       2.260E-03      4.267E-03
7000.00    7010.00    7010.00     1.257E+01     7.054E-02     2.840E-08      0.000E+00      0.000E+00        0.000E+00       2.261E-03      4.267E-03
7050.00    7060.00    7060.00     1.257E+01     7.177E-02     2.800E-08      0.000E+00      0.000E+00        0.000E+00       2.261E-03      4.267E-03
7100.00    7110.00    7110.00     1.257E+01     7.302E-02     2.761E-08      0.000E+00      0.000E+00        0.000E+00       2.262E-03      4.267E-03
7150.00    7160.00    7160.00     1.257E+01     7.428E-02     2.722E-08      0.000E+00      0.000E+00        0.000E+00       2.262E-03      4.267E-03
7200.00    7210.00    7210.00     1.257E+01     7.555E-02     2.684E-08      0.000E+00      0.000E+00        0.000E+00       2.262E-03      4.267E-03
7250.00    7260.00    7260.00     1.257E+01     7.684E-02     2.648E-08      0.000E+00      0.000E+00        0.000E+00       2.263E-03      4.267E-03
7300.00    7310.00    7310.00     1.257E+01     7.814E-02     2.611E-08      0.000E+00      0.000E+00        0.000E+00       2.263E-03      4.267E-03
7350.00    7360.00    7360.00     1.257E+01     7.945E-02     2.576E-08      0.000E+00      0.000E+00        0.000E+00       2.264E-03      4.267E-03
7400.00    7410.00    7410.00     1.257E+01     8.077E-02     2.541E-08      0.000E+00      0.000E+00        0.000E+00       2.264E-03      4.267E-03
7450.00    7460.00    7460.00     1.257E+01     8.211E-02     2.507E-08      0.000E+00      0.000E+00        0.000E+00       2.264E-03      4.267E-03
7500.00    7510.00    7510.00     1.257E+01     8.345E-02     2.474E-08      0.000E+00      0.000E+00        0.000E+00       2.265E-03      4.267E-03
7550.00    7560.00    7560.00     1.257E+01     8.482E-02     2.441E-08      0.000E+00      0.000E+00        0.000E+00       2.265E-03      4.267E-03
7600.00    7610.00    7610.00     1.257E+01     8.619E-02     2.409E-08      0.000E+00      0.000E+00        0.000E+00       2.265E-03      4.267E-03
7650.00    7660.00    7660.00     1.257E+01     8.758E-02     2.378E-08      0.000E+00      0.000E+00        0.000E+00       2.266E-03      4.267E-03
7700.00    7710.00    7710.00     1.257E+01     8.897E-02     2.347E-08      0.000E+00      0.000E+00        0.000E+00       2.266E-03      4.267E-03
7750.00    7760.00    7760.00     1.257E+01     9.039E-02     2.317E-08      0.000E+00      0.000E+00        0.000E+00       2.266E-03      4.267E-03
7800.00    7810.00    7810.00     1.257E+01     9.181E-02     2.287E-08      0.000E+00      0.000E+00        0.000E+00       2.266E-03      4.267E-03
7850.00    7860.00    7860.00     1.257E+01     9.325E-02     2.258E-08      0.000E+00      0.000E+00        0.000E+00       2.267E-03      4.267E-03
7900.00    7910.00    7910.00     1.257E+01     9.470E-02     2.230E-08      0.000E+00      0.000E+00        0.000E+00       2.267E-03      4.267E-03
7950.00    7960.00    7960.00     1.257E+01     9.616E-02     2.202E-08      0.000E+00      0.000E+00        0.000E+00       2.267E-03      4.267E-03
8000.00    8010.00    8010.00     1.257E+01     9.763E-02     2.174E-08      0.000E+00      0.000E+00        0.000E+00       2.268E-03      4.267E-03
8050.00    8060.00    8060.00     1.257E+01     9.912E-02     2.148E-08      0.000E+00      0.000E+00        0.000E+00       2.268E-03      4.267E-03
8100.00    8110.00    8110.00     1.257E+01     1.006E-01     2.121E-08      0.000E+00      0.000E+00        0.000E+00       2.268E-03      4.267E-03
8150.00    8160.00    8160.00     1.257E+01     1.021E-01     2.095E-08      0.000E+00      0.000E+00        0.000E+00       2.268E-03      4.267E-03
8200.00    8210.00    8210.00     1.257E+01     1.036E-01     2.070E-08      0.000E+00      0.000E+00        0.000E+00       2.269E-03      4.267E-03
8250.00    8260.00    8260.00     1.257E+01     1.052E-01     2.045E-08      0.000E+00      0.000E+00        0.000E+00       2.269E-03      4.267E-03
8300.00    8310.00    8310.00     1.257E+01     1.067E-01     2.020E-08      0.000E+00      0.000E+00        0.000E+00       2.269E-03      4.267E-03
8350.00    8360.00    8360.00     1.257E+01     1.083E-01     1.996E-08      0.000E+00      0.000E+00        0.000E+00       2.269E-03      4.267E-03
8400.00    8410.00    8410.00     1.257E+01     1.099E-01     1.972E-08      0.000E+00      0.000E+00        0.000E+00       2.270E-03      4.267E-03
8450.00    8460.00    8460.00     1.257E+01     1.114E-01     1.949E-08      0.000E+00      0.000E+00        0.000E+00       2.270E-03      4.267E-03
8500.00    8510.00    8510.00     1.257E+01     1.130E-01     1.926E-08      0.000E+00      0.000E+00        0.000E+00       2.270E-03      4.267E-03
8550.00    8560.00    8560.00     1.257E+01     1.147E-01     1.904E-08      0.000E+00      0.000E+00        0.000E+00       2.270E-03      4.267E-03
8600.00    8610.00    8610.00     1.257E+01     1.163E-01     1.882E-08      0.000E+00      0.000E+00        0.000E+00       2.271E-03      4.267E-03
8650.00    8660.00    8660.00     1.257E+01     1.179E-01     1.860E-08      0.000E+00      0.000E+00        0.000E+00       2.271E-03      4.267E-03
8700.00    8710.00    8710.00     1.257E+01     1.196E-01     1.839E-08      0.000E+00      0.000E+00        0.000E+00       2.271E-03      4.267E-03
8750.00    8760.00    8760.00     1.257E+01     1.212E-01     1.818E-08      0.000E+00      0.000E+00        0.000E+00       2.271E-03      4.267E-03
8800.00    8810.00    8810.00     1.257E+01     1.229E-01     1.797E-08      0.000E+00      0.000E+00        0.000E+00       2.271E-03      4.267E-03
8850.00    8860.00    8860.00     1.257E+01     1.245E-01     1.777E-08      0.000E+00      0.000E+00        0.000E+00       2.272E-03      4.267E-03
8900.00    8910.00    8910.00     1.257E+01     1.262E-01     1.757E-08      0.000E+00      0.000E+00        0.000E+00       2.272E-03      4.267E-03
8950.00    8960.00    8960.00     1.257E+01     1.279E-01     1.737E-08      0.000E+00      0.000E+00        0.000E+00       2.272E-03      4.267E-03
9000.00    9010.00    9010.00     1.257E+01     1.296E-01     1.718E-08      0.000E+00      0.000E+00        0.000E+00       2.272E-03      4.267E-03
9050.00    9060.00    9060.00     1.257E+01     1.314E-01     1.699E-08      0.000E+00      0.000E+00        0.000E+00       2.272E-03      4.267E-03
9100.00    9110.00    9110.00     1.257E+01     1.331E-01     1.681E-08      0.000E+00      0.000E+00        0.000E+00       2.272E-03      4.267E-03
9150.00    9160.00    9160.00     1.257E+01     1.349E-01     1.662E-08      0.000E+00      0.000E+00        0.000E+00       2.273E-03      4.267E-03
9200.00    9210.00    9210.00     1.257E+01     1.366E-01     1.644E-08      0.000E+00      0.000E+00        0.000E+00       2.273E-03      4.267E-03
9250.00    9260.00    9260.00     1.257E+01     1.384E-01     1.627E-08      0.000E+00      0.000E+00        0.000E+00       2.273E-03      4.267E-03
9300.00    9310.00    9310.00     1.257E+01     1.402E-01     1.609E-08      0.000E+00      0.000E+00        0.000E+00       2.273E-03      4.267E-03
9350.00    9360.00    9360.00     1.257E+01     1.419E-01     1.592E-08      0.000E+00      0.000E+00        0.000E+00       2.273E-03      4.267E-03
9400.00    9410.00    9410.00     1.257E+01     1.437E-01     1.575E-08      0.000E+00      0.000E+00        0.000E+00       2.273E-03      4.267E-03
9450.00    9460.00    9460.00     1.257E+01     1.455E-01     1.558E-08      0.000E+00      0.000E+00        0.000E+00       2.274E-03      4.267E-03
9500.00    9510.00    9510.00     1.257E+01     1.474E-01     1.542E-08      0.000E+00      0.000E+00        0.000E+00       2.274E-03      4.267E-03
9550.00    9560.00    9560.00     1.257E+01     1.492E-01     1.526E-08      0.000E+00      0.000E+00        0.000E+00       2.274E-03      4.267E-03
9600.00    9610.00    9610.00     1.257E+01     1.510E-01     1.510E-08      0.000E+00      0.000E+00        0.000E+00       2.274E-03      4.267E-03
9650.00    9660.00    9660.00     1.257E+01     1.529E-01     1.495E-08      0.000E+00      0.000E+00        0.000E+00       2.274E-03      4.267E-03
9700.00    9710.00    9710.00     1.257E+01     1.548E-01     1.479E-08      0.000E+00      0.000E+00        0.000E+00       2.274E-03      4.267E-03
9750.00    9760.00    9760.00     1.257E+01     1.566E-01     1.464E-08      0.000E+00      0.000E+00        0.000E+00       2.274E-03      4.267E-03
9800.00    9810.00    9810.00     1.257E+01     1.585E-01     1.449E-08      0.000E+00      0.000E+00        0.000E+00       2.275E-03      4.267E-03
9850.00    9860.00    9860.00     1.257E+01     1.604E-01     1.434E-08      0.000E+00      0.000E+00        0.000E+00       2.275E-03      4.267E-03
9900.00    9910.00    9910.00     1.257E+01     1.623E-01     1.420E-08      0.000E+00      0.000E+00        0.000E+00       2.275E-03      4.267E-03
9950.00    9960.00    9960.00     1.257E+01     1.642E-01     1.406E-08      0.000E+00      0.000E+00        0.000E+00       2.275E-03      4.267E-03
10000.00    10010.00    10010.00     1.257E+01     1.661E-01     1.392E-08      0.000E+00      0.000E+00        0.000E+00       2.275E-03      4.267E-03
10050.00    10060.00    10060.00     1.257E+01     1.680E-01     1.378E-08      0.000E+00      0.000E+00        0.000E+00       2.275E-03      4.267E-03
