x	Curve1
10.000  471.265
120	471
125	430
130	421
135	390
140	351
145	310
150	241
155	220
160	211
165	190
170	191
175	187
180	189
185	191
190	193
191	194
193	194
194	196
196	197
197	198
198	199
199	200
2000.00 200

