 Mv1      Mv2        Mvp         lamL         Omega        protonSI      sv-WW          Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
138.00    139.00    139.00     1.000E-03     3.474E-03     4.567E-13     1.146E-24      0.000E+00      0.000E+00        0.000E+00       2.349E-03      4.268E-03
139.00    140.00    140.00     1.000E-03     3.527E-03     4.502E-13     1.130E-24      0.000E+00      0.000E+00        0.000E+00       2.348E-03      4.268E-03
140.00    141.00    141.00     1.000E-03     3.580E-03     4.438E-13     1.114E-24      0.000E+00      0.000E+00        0.000E+00       2.348E-03      4.268E-03
141.00    142.00    142.00     1.000E-03     3.633E-03     4.376E-13     1.098E-24      0.000E+00      0.000E+00        0.000E+00       2.347E-03      4.268E-03
142.00    143.00    143.00     1.000E-03     3.686E-03     4.315E-13     1.083E-24      0.000E+00      0.000E+00        0.000E+00       2.347E-03      4.268E-03
143.00    144.00    144.00     1.000E-03     3.740E-03     4.255E-13     1.068E-24      0.000E+00      0.000E+00        0.000E+00       2.346E-03      4.268E-03
144.00    145.00    145.00     1.000E-03     3.794E-03     4.196E-13     1.054E-24      0.000E+00      0.000E+00        0.000E+00       2.346E-03      4.268E-03
145.00    146.00    146.00     1.000E-03     3.849E-03     4.139E-13     1.040E-24      0.000E+00      0.000E+00        0.000E+00       2.345E-03      4.268E-03
146.00    147.00    147.00     1.000E-03     3.904E-03     4.083E-13     1.026E-24      0.000E+00      0.000E+00        0.000E+00       2.345E-03      4.268E-03
147.00    148.00    148.00     1.000E-03     3.959E-03     4.028E-13     1.012E-24      0.000E+00      0.000E+00        0.000E+00       2.345E-03      4.268E-03
148.00    149.00    149.00     1.000E-03     4.014E-03     3.974E-13     9.989E-25      0.000E+00      0.000E+00        0.000E+00       2.344E-03      4.268E-03
149.00    150.00    150.00     1.000E-03     4.070E-03     3.921E-13     9.859E-25      0.000E+00      0.000E+00        0.000E+00       2.344E-03      4.268E-03
150.00    151.00    151.00     1.000E-03     4.126E-03     3.869E-13     9.731E-25      0.000E+00      0.000E+00        0.000E+00       2.343E-03      4.268E-03
151.00    152.00    152.00     1.000E-03     4.183E-03     3.819E-13     9.606E-25      0.000E+00      0.000E+00        0.000E+00       2.343E-03      4.268E-03
152.00    153.00    153.00     1.000E-03     4.239E-03     3.769E-13     9.484E-25      0.000E+00      0.000E+00        0.000E+00       2.343E-03      4.268E-03
153.00    154.00    154.00     1.000E-03     4.296E-03     3.720E-13     9.364E-25      0.000E+00      0.000E+00        0.000E+00       2.342E-03      4.268E-03
154.00    155.00    155.00     1.000E-03     4.354E-03     3.672E-13     9.246E-25      0.000E+00      0.000E+00        0.000E+00       2.342E-03      4.268E-03
155.00    156.00    156.00     1.000E-03     4.411E-03     3.625E-13     9.131E-25      0.000E+00      0.000E+00        0.000E+00       2.342E-03      4.268E-03
156.00    157.00    157.00     1.000E-03     4.469E-03     3.579E-13     9.018E-25      0.000E+00      0.000E+00        0.000E+00       2.341E-03      4.268E-03
157.00    158.00    158.00     1.000E-03     4.528E-03     3.534E-13     8.907E-25      0.000E+00      0.000E+00        0.000E+00       2.341E-03      4.268E-03
158.00    159.00    159.00     1.000E-03     4.586E-03     3.490E-13     8.799E-25      0.000E+00      0.000E+00        0.000E+00       2.341E-03      4.268E-03
159.00    160.00    160.00     1.000E-03     4.645E-03     3.446E-13     8.692E-25      0.000E+00      0.000E+00        0.000E+00       2.340E-03      4.268E-03
160.00    161.00    161.00     1.000E-03     4.705E-03     3.403E-13     8.588E-25      0.000E+00      0.000E+00        0.000E+00       2.340E-03      4.268E-03
161.00    162.00    162.00     1.000E-03     4.764E-03     3.362E-13     8.485E-25      0.000E+00      0.000E+00        0.000E+00       2.339E-03      4.268E-03
162.00    163.00    163.00     1.000E-03     4.824E-03     3.320E-13     8.384E-25      0.000E+00      0.000E+00        0.000E+00       2.339E-03      4.268E-03
163.00    164.00    164.00     1.000E-03     4.884E-03     3.280E-13     8.285E-25      0.000E+00      0.000E+00        0.000E+00       2.339E-03      4.268E-03
164.00    165.00    165.00     1.000E-03     4.945E-03     3.240E-13     8.188E-25      0.000E+00      0.000E+00        0.000E+00       2.338E-03      4.268E-03
165.00    166.00    166.00     1.000E-03     5.006E-03     3.201E-13     8.093E-25      0.000E+00      0.000E+00        0.000E+00       2.338E-03      4.268E-03
166.00    167.00    167.00     1.000E-03     5.067E-03     3.163E-13     8.000E-25      0.000E+00      0.000E+00        0.000E+00       2.338E-03      4.268E-03
167.00    168.00    168.00     1.000E-03     5.128E-03     3.126E-13     7.908E-25      0.000E+00      0.000E+00        0.000E+00       2.338E-03      4.268E-03
168.00    169.00    169.00     1.000E-03     5.190E-03     3.089E-13     7.818E-25      0.000E+00      0.000E+00        0.000E+00       2.337E-03      4.268E-03
169.00    170.00    170.00     1.000E-03     5.252E-03     3.052E-13     7.729E-25      0.000E+00      0.000E+00        0.000E+00       2.337E-03      4.268E-03
170.00    171.00    171.00     1.000E-03     5.314E-03     3.017E-13     7.642E-25      0.000E+00      0.000E+00        0.000E+00       2.337E-03      4.268E-03
171.00    172.00    172.00     1.000E-03     5.376E-03     2.982E-13     7.556E-25      0.000E+00      0.000E+00        0.000E+00       2.336E-03      4.268E-03
172.00    173.00    173.00     1.000E-03     5.439E-03     2.948E-13     7.472E-25      0.000E+00      0.000E+00        0.000E+00       2.336E-03      4.268E-03
173.00    174.00    174.00     1.000E-03     5.502E-03     2.914E-13     7.390E-25      0.000E+00      0.000E+00        0.000E+00       2.336E-03      4.268E-03
174.00    175.00    175.00     1.000E-03     5.566E-03     2.881E-13     7.308E-25      0.000E+00      0.000E+00        0.000E+00       2.335E-03      4.268E-03
175.00    176.00    176.00     1.000E-03     5.630E-03     2.848E-13     7.228E-25      0.000E+00      0.000E+00        0.000E+00       2.335E-03      4.268E-03
176.00    177.00    177.00     1.000E-03     5.694E-03     2.816E-13     7.150E-25      0.000E+00      0.000E+00        0.000E+00       2.335E-03      4.268E-03
177.00    178.00    178.00     1.000E-03     5.759E-03     2.784E-13     7.073E-25      0.000E+00      0.000E+00        0.000E+00       2.335E-03      4.268E-03
178.00    179.00    179.00     1.000E-03     5.824E-03     2.753E-13     6.997E-25      0.000E+00      0.000E+00        0.000E+00       2.334E-03      4.268E-03
179.00    180.00    180.00     1.000E-03     5.889E-03     2.723E-13     6.922E-25      0.000E+00      0.000E+00        0.000E+00       2.334E-03      4.268E-03
180.00    181.00    181.00     1.000E-03     5.955E-03     2.693E-13     6.974E-25      0.000E+00      0.000E+00        0.000E+00       2.334E-03      4.268E-03
181.00    182.00    182.00     1.000E-03     6.021E-03     2.663E-13     6.901E-25      0.000E+00      0.000E+00        0.000E+00       2.333E-03      4.268E-03
182.00    183.00    183.00     1.000E-03     6.087E-03     2.634E-13     6.830E-25      0.000E+00      0.000E+00        0.000E+00       2.333E-03      4.268E-03
183.00    184.00    184.00     1.000E-03     6.154E-03     2.606E-13     6.759E-25      0.000E+00      0.000E+00        0.000E+00       2.333E-03      4.268E-03
184.00    185.00    185.00     1.000E-03     6.221E-03     2.577E-13     6.690E-25      0.000E+00      0.000E+00        0.000E+00       2.333E-03      4.268E-03
185.00    186.00    186.00     1.000E-03     6.288E-03     2.550E-13     6.622E-25      0.000E+00      0.000E+00        0.000E+00       2.332E-03      4.268E-03
186.00    187.00    187.00     1.000E-03     6.356E-03     2.523E-13     6.555E-25      0.000E+00      0.000E+00        0.000E+00       2.332E-03      4.268E-03
187.00    188.00    188.00     1.000E-03     6.424E-03     2.496E-13     6.489E-25      0.000E+00      0.000E+00        0.000E+00       2.332E-03      4.268E-03
188.00    189.00    189.00     1.000E-03     6.493E-03     2.469E-13     6.424E-25      0.000E+00      0.000E+00        0.000E+00       2.332E-03      4.268E-03
189.00    190.00    190.00     1.000E-03     6.562E-03     2.444E-13     6.360E-25      0.000E+00      0.000E+00        0.000E+00       2.331E-03      4.268E-03
190.00    191.00    191.00     1.000E-03     6.631E-03     2.418E-13     6.297E-25      0.000E+00      0.000E+00        0.000E+00       2.331E-03      4.268E-03
191.00    192.00    192.00     1.000E-03     6.700E-03     2.393E-13     6.234E-25      0.000E+00      0.000E+00        0.000E+00       2.331E-03      4.268E-03
192.00    193.00    193.00     1.000E-03     6.770E-03     2.368E-13     6.173E-25      0.000E+00      0.000E+00        0.000E+00       2.331E-03      4.268E-03
193.00    194.00    194.00     1.000E-03     6.840E-03     2.344E-13     6.113E-25      0.000E+00      0.000E+00        0.000E+00       2.330E-03      4.268E-03
