 Mv1      Mv2        Mvp         lamL         Omega        protonSI      sv-WW          Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
485.00    486.00    486.00     -1.000E+00     1.699E-02     3.733E-08     2.816E-25      0.000E+00      0.000E+00        0.000E+00       2.947E-03      4.270E-03
486.00    487.00    487.00     -1.000E+00     1.706E-02     3.718E-08     2.805E-25      0.000E+00      0.000E+00        0.000E+00       2.944E-03      4.270E-03
487.00    488.00    488.00     -1.000E+00     1.714E-02     3.703E-08     2.794E-25      0.000E+00      0.000E+00        0.000E+00       2.941E-03      4.270E-03
488.00    489.00    489.00     -1.000E+00     1.721E-02     3.688E-08     2.783E-25      0.000E+00      0.000E+00        0.000E+00       2.938E-03      4.270E-03
489.00    490.00    490.00     -1.000E+00     1.728E-02     3.672E-08     2.772E-25      0.000E+00      0.000E+00        0.000E+00       2.935E-03      4.270E-03
490.00    491.00    491.00     -1.000E+00     1.735E-02     3.658E-08     2.761E-25      0.000E+00      0.000E+00        0.000E+00       2.933E-03      4.270E-03
491.00    492.00    492.00     -1.000E+00     1.743E-02     3.643E-08     2.751E-25      0.000E+00      0.000E+00        0.000E+00       2.930E-03      4.270E-03
492.00    493.00    493.00     -1.000E+00     1.750E-02     3.628E-08     2.740E-25      0.000E+00      0.000E+00        0.000E+00       2.927E-03      4.270E-03
493.00    494.00    494.00     -1.000E+00     1.758E-02     3.613E-08     2.729E-25      0.000E+00      0.000E+00        0.000E+00       2.924E-03      4.270E-03
494.00    495.00    495.00     -1.000E+00     1.765E-02     3.599E-08     2.719E-25      0.000E+00      0.000E+00        0.000E+00       2.922E-03      4.270E-03
495.00    496.00    496.00     -1.000E+00     1.772E-02     3.584E-08     2.709E-25      0.000E+00      0.000E+00        0.000E+00       2.919E-03      4.270E-03
496.00    497.00    497.00     -1.000E+00     1.780E-02     3.570E-08     2.698E-25      0.000E+00      0.000E+00        0.000E+00       2.916E-03      4.270E-03
497.00    498.00    498.00     -1.000E+00     1.787E-02     3.555E-08     2.688E-25      0.000E+00      0.000E+00        0.000E+00       2.914E-03      4.270E-03
498.00    499.00    499.00     -1.000E+00     1.795E-02     3.541E-08     2.678E-25      0.000E+00      0.000E+00        0.000E+00       2.911E-03      4.270E-03
499.00    500.00    500.00     -1.000E+00     1.802E-02     3.527E-08     2.667E-25      0.000E+00      0.000E+00        0.000E+00       2.908E-03      4.270E-03
500.00    501.00    501.00     -1.000E+00     1.809E-02     3.513E-08     2.657E-25      0.000E+00      0.000E+00        0.000E+00       2.906E-03      4.270E-03
501.00    502.00    502.00     -1.000E+00     1.817E-02     3.499E-08     2.647E-25      0.000E+00      0.000E+00        0.000E+00       2.903E-03      4.270E-03
502.00    503.00    503.00     -1.000E+00     1.824E-02     3.485E-08     2.637E-25      0.000E+00      0.000E+00        0.000E+00       2.901E-03      4.270E-03
503.00    504.00    504.00     -1.000E+00     1.832E-02     3.471E-08     2.627E-25      0.000E+00      0.000E+00        0.000E+00       2.898E-03      4.270E-03
504.00    505.00    505.00     -1.000E+00     1.839E-02     3.458E-08     2.617E-25      0.000E+00      0.000E+00        0.000E+00       2.896E-03      4.270E-03
505.00    506.00    506.00     -1.000E+00     1.847E-02     3.444E-08     2.607E-25      0.000E+00      0.000E+00        0.000E+00       2.893E-03      4.270E-03
506.00    507.00    507.00     -1.000E+00     1.854E-02     3.430E-08     2.597E-25      0.000E+00      0.000E+00        0.000E+00       2.891E-03      4.270E-03
507.00    508.00    508.00     -1.000E+00     1.862E-02     3.417E-08     2.588E-25      0.000E+00      0.000E+00        0.000E+00       2.888E-03      4.270E-03
508.00    509.00    509.00     -1.000E+00     1.870E-02     3.403E-08     2.578E-25      0.000E+00      0.000E+00        0.000E+00       2.886E-03      4.270E-03
509.00    510.00    510.00     -1.000E+00     1.877E-02     3.390E-08     2.568E-25      0.000E+00      0.000E+00        0.000E+00       2.883E-03      4.270E-03
510.00    511.00    511.00     -1.000E+00     1.885E-02     3.377E-08     2.559E-25      0.000E+00      0.000E+00        0.000E+00       2.881E-03      4.270E-03
511.00    512.00    512.00     -1.000E+00     1.892E-02     3.364E-08     2.549E-25      0.000E+00      0.000E+00        0.000E+00       2.878E-03      4.270E-03
512.00    513.00    513.00     -1.000E+00     1.900E-02     3.351E-08     2.540E-25      0.000E+00      0.000E+00        0.000E+00       2.876E-03      4.270E-03
513.00    514.00    514.00     -1.000E+00     1.908E-02     3.337E-08     2.530E-25      0.000E+00      0.000E+00        0.000E+00       2.873E-03      4.270E-03
514.00    515.00    515.00     -1.000E+00     1.915E-02     3.325E-08     2.521E-25      0.000E+00      0.000E+00        0.000E+00       2.871E-03      4.270E-03
515.00    516.00    516.00     -1.000E+00     1.923E-02     3.312E-08     2.512E-25      0.000E+00      0.000E+00        0.000E+00       2.869E-03      4.270E-03
516.00    517.00    517.00     -1.000E+00     1.931E-02     3.299E-08     2.502E-25      0.000E+00      0.000E+00        0.000E+00       2.866E-03      4.270E-03
517.00    518.00    518.00     -1.000E+00     1.938E-02     3.286E-08     2.493E-25      0.000E+00      0.000E+00        0.000E+00       2.864E-03      4.270E-03
518.00    519.00    519.00     -1.000E+00     1.946E-02     3.273E-08     2.484E-25      0.000E+00      0.000E+00        0.000E+00       2.862E-03      4.270E-03
519.00    520.00    520.00     -1.000E+00     1.954E-02     3.261E-08     2.475E-25      0.000E+00      0.000E+00        0.000E+00       2.859E-03      4.270E-03
520.00    521.00    521.00     -1.000E+00     1.961E-02     3.248E-08     2.466E-25      0.000E+00      0.000E+00        0.000E+00       2.857E-03      4.270E-03
521.00    522.00    522.00     -1.000E+00     1.969E-02     3.236E-08     2.457E-25      0.000E+00      0.000E+00        0.000E+00       2.855E-03      4.270E-03
522.00    523.00    523.00     -1.000E+00     1.977E-02     3.224E-08     2.448E-25      0.000E+00      0.000E+00        0.000E+00       2.852E-03      4.270E-03
523.00    524.00    524.00     -1.000E+00     1.985E-02     3.211E-08     2.439E-25      0.000E+00      0.000E+00        0.000E+00       2.850E-03      4.270E-03
524.00    525.00    525.00     -1.000E+00     1.992E-02     3.199E-08     2.430E-25      0.000E+00      0.000E+00        0.000E+00       2.848E-03      4.270E-03
525.00    526.00    526.00     -1.000E+00     2.000E-02     3.187E-08     2.421E-25      0.000E+00      0.000E+00        0.000E+00       2.846E-03      4.270E-03
526.00    527.00    527.00     -1.000E+00     2.008E-02     3.175E-08     2.412E-25      0.000E+00      0.000E+00        0.000E+00       2.844E-03      4.270E-03
527.00    528.00    528.00     -1.000E+00     2.016E-02     3.163E-08     2.404E-25      0.000E+00      0.000E+00        0.000E+00       2.841E-03      4.270E-03
528.00    529.00    529.00     -1.000E+00     2.024E-02     3.151E-08     2.395E-25      0.000E+00      0.000E+00        0.000E+00       2.839E-03      4.270E-03
529.00    530.00    530.00     -1.000E+00     2.031E-02     3.139E-08     2.386E-25      0.000E+00      0.000E+00        0.000E+00       2.837E-03      4.270E-03
530.00    531.00    531.00     -1.000E+00     2.039E-02     3.127E-08     2.378E-25      0.000E+00      0.000E+00        0.000E+00       2.835E-03      4.270E-03
531.00    532.00    532.00     -1.000E+00     2.047E-02     3.115E-08     2.369E-25      0.000E+00      0.000E+00        0.000E+00       2.833E-03      4.270E-03
532.00    533.00    533.00     -1.000E+00     2.055E-02     3.104E-08     2.361E-25      0.000E+00      0.000E+00        0.000E+00       2.831E-03      4.270E-03
533.00    534.00    534.00     -1.000E+00     2.063E-02     3.092E-08     2.352E-25      0.000E+00      0.000E+00        0.000E+00       2.828E-03      4.270E-03
534.00    535.00    535.00     -1.000E+00     2.071E-02     3.081E-08     2.344E-25      0.000E+00      0.000E+00        0.000E+00       2.826E-03      4.270E-03
535.00    536.00    536.00     -1.000E+00     2.079E-02     3.069E-08     2.336E-25      0.000E+00      0.000E+00        0.000E+00       2.824E-03      4.270E-03
536.00    537.00    537.00     -1.000E+00     2.087E-02     3.058E-08     2.327E-25      0.000E+00      0.000E+00        0.000E+00       2.822E-03      4.270E-03
537.00    538.00    538.00     -1.000E+00     2.095E-02     3.046E-08     2.319E-25      0.000E+00      0.000E+00        0.000E+00       2.820E-03      4.270E-03
538.00    539.00    539.00     -1.000E+00     2.103E-02     3.035E-08     2.311E-25      0.000E+00      0.000E+00        0.000E+00       2.818E-03      4.270E-03
539.00    540.00    540.00     -1.000E+00     2.111E-02     3.024E-08     2.303E-25      0.000E+00      0.000E+00        0.000E+00       2.816E-03      4.270E-03
540.00    541.00    541.00     -1.000E+00     2.119E-02     3.013E-08     2.294E-25      0.000E+00      0.000E+00        0.000E+00       2.814E-03      4.270E-03
541.00    542.00    542.00     -1.000E+00     2.127E-02     3.002E-08     2.286E-25      0.000E+00      0.000E+00        0.000E+00       2.812E-03      4.270E-03
542.00    543.00    543.00     -1.000E+00     2.135E-02     2.990E-08     2.278E-25      0.000E+00      0.000E+00        0.000E+00       2.810E-03      4.270E-03
543.00    544.00    544.00     -1.000E+00     2.143E-02     2.979E-08     2.270E-25      0.000E+00      0.000E+00        0.000E+00       2.808E-03      4.270E-03
544.00    545.00    545.00     -1.000E+00     2.151E-02     2.969E-08     2.262E-25      0.000E+00      0.000E+00        0.000E+00       2.806E-03      4.270E-03
545.00    546.00    546.00     -1.000E+00     2.159E-02     2.958E-08     2.255E-25      0.000E+00      0.000E+00        0.000E+00       2.804E-03      4.270E-03
546.00    547.00    547.00     -1.000E+00     2.167E-02     2.947E-08     2.247E-25      0.000E+00      0.000E+00        0.000E+00       2.802E-03      4.270E-03
547.00    548.00    548.00     -1.000E+00     2.175E-02     2.936E-08     2.239E-25      0.000E+00      0.000E+00        0.000E+00       2.800E-03      4.270E-03
548.00    549.00    549.00     -1.000E+00     2.183E-02     2.925E-08     2.231E-25      0.000E+00      0.000E+00        0.000E+00       2.798E-03      4.270E-03
549.00    550.00    550.00     -1.000E+00     2.191E-02     2.915E-08     2.223E-25      0.000E+00      0.000E+00        0.000E+00       2.796E-03      4.270E-03
550.00    551.00    551.00     -1.000E+00     2.199E-02     2.904E-08     2.216E-25      0.000E+00      0.000E+00        0.000E+00       2.794E-03      4.270E-03
551.00    552.00    552.00     -1.000E+00     2.207E-02     2.894E-08     2.208E-25      0.000E+00      0.000E+00        0.000E+00       2.792E-03      4.270E-03
552.00    553.00    553.00     -1.000E+00     2.215E-02     2.883E-08     2.200E-25      0.000E+00      0.000E+00        0.000E+00       2.790E-03      4.270E-03
553.00    554.00    554.00     -1.000E+00     2.224E-02     2.873E-08     2.193E-25      0.000E+00      0.000E+00        0.000E+00       2.788E-03      4.270E-03
554.00    555.00    555.00     -1.000E+00     2.232E-02     2.863E-08     2.185E-25      0.000E+00      0.000E+00        0.000E+00       2.787E-03      4.270E-03
555.00    556.00    556.00     -1.000E+00     2.240E-02     2.852E-08     2.178E-25      0.000E+00      0.000E+00        0.000E+00       2.785E-03      4.270E-03
556.00    557.00    557.00     -1.000E+00     2.248E-02     2.842E-08     2.170E-25      0.000E+00      0.000E+00        0.000E+00       2.783E-03      4.270E-03
557.00    558.00    558.00     -1.000E+00     2.256E-02     2.832E-08     2.163E-25      0.000E+00      0.000E+00        0.000E+00       2.781E-03      4.270E-03
558.00    559.00    559.00     -1.000E+00     2.264E-02     2.822E-08     2.155E-25      0.000E+00      0.000E+00        0.000E+00       2.779E-03      4.270E-03
559.00    560.00    560.00     -1.000E+00     2.273E-02     2.812E-08     2.148E-25      0.000E+00      0.000E+00        0.000E+00       2.777E-03      4.270E-03
560.00    561.00    561.00     -1.000E+00     2.281E-02     2.802E-08     2.141E-25      0.000E+00      0.000E+00        0.000E+00       2.775E-03      4.270E-03
561.00    562.00    562.00     -1.000E+00     2.289E-02     2.792E-08     2.133E-25      0.000E+00      0.000E+00        0.000E+00       2.774E-03      4.270E-03
562.00    563.00    563.00     -1.000E+00     2.297E-02     2.782E-08     2.126E-25      0.000E+00      0.000E+00        0.000E+00       2.772E-03      4.270E-03
563.00    564.00    564.00     -1.000E+00     2.306E-02     2.772E-08     2.119E-25      0.000E+00      0.000E+00        0.000E+00       2.770E-03      4.270E-03
564.00    565.00    565.00     -1.000E+00     2.314E-02     2.762E-08     2.112E-25      0.000E+00      0.000E+00        0.000E+00       2.768E-03      4.270E-03
565.00    566.00    566.00     -1.000E+00     2.322E-02     2.752E-08     2.105E-25      0.000E+00      0.000E+00        0.000E+00       2.767E-03      4.270E-03
566.00    567.00    567.00     -1.000E+00     2.331E-02     2.743E-08     2.098E-25      0.000E+00      0.000E+00        0.000E+00       2.765E-03      4.270E-03
567.00    568.00    568.00     -1.000E+00     2.339E-02     2.733E-08     2.090E-25      0.000E+00      0.000E+00        0.000E+00       2.763E-03      4.270E-03
568.00    569.00    569.00     -1.000E+00     2.347E-02     2.723E-08     2.083E-25      0.000E+00      0.000E+00        0.000E+00       2.761E-03      4.270E-03
569.00    570.00    570.00     -1.000E+00     2.356E-02     2.714E-08     2.076E-25      0.000E+00      0.000E+00        0.000E+00       2.760E-03      4.269E-03
570.00    571.00    571.00     -1.000E+00     2.364E-02     2.704E-08     2.070E-25      0.000E+00      0.000E+00        0.000E+00       2.758E-03      4.269E-03
571.00    572.00    572.00     -1.000E+00     2.372E-02     2.695E-08     2.063E-25      0.000E+00      0.000E+00        0.000E+00       2.756E-03      4.269E-03
572.00    573.00    573.00     -1.000E+00     2.381E-02     2.685E-08     2.056E-25      0.000E+00      0.000E+00        0.000E+00       2.754E-03      4.269E-03
573.00    574.00    574.00     -1.000E+00     2.389E-02     2.676E-08     2.049E-25      0.000E+00      0.000E+00        0.000E+00       2.753E-03      4.269E-03
574.00    575.00    575.00     -1.000E+00     2.398E-02     2.667E-08     2.042E-25      0.000E+00      0.000E+00        0.000E+00       2.751E-03      4.269E-03
575.00    576.00    576.00     -1.000E+00     2.406E-02     2.658E-08     2.035E-25      0.000E+00      0.000E+00        0.000E+00       2.749E-03      4.269E-03
576.00    577.00    577.00     -1.000E+00     2.414E-02     2.648E-08     2.029E-25      0.000E+00      0.000E+00        0.000E+00       2.748E-03      4.269E-03
577.00    578.00    578.00     -1.000E+00     2.423E-02     2.639E-08     2.022E-25      0.000E+00      0.000E+00        0.000E+00       2.746E-03      4.269E-03
578.00    579.00    579.00     -1.000E+00     2.431E-02     2.630E-08     2.015E-25      0.000E+00      0.000E+00        0.000E+00       2.744E-03      4.269E-03
579.00    580.00    580.00     -1.000E+00     2.440E-02     2.621E-08     2.009E-25      0.000E+00      0.000E+00        0.000E+00       2.743E-03      4.269E-03
580.00    581.00    581.00     -1.000E+00     2.448E-02     2.612E-08     2.002E-25      0.000E+00      0.000E+00        0.000E+00       2.741E-03      4.269E-03
581.00    582.00    582.00     -1.000E+00     2.457E-02     2.603E-08     1.995E-25      0.000E+00      0.000E+00        0.000E+00       2.740E-03      4.269E-03
582.00    583.00    583.00     -1.000E+00     2.465E-02     2.594E-08     1.989E-25      0.000E+00      0.000E+00        0.000E+00       2.738E-03      4.269E-03
583.00    584.00    584.00     -1.000E+00     2.474E-02     2.585E-08     1.982E-25      0.000E+00      0.000E+00        0.000E+00       2.736E-03      4.269E-03
584.00    585.00    585.00     -1.000E+00     2.483E-02     2.576E-08     1.976E-25      0.000E+00      0.000E+00        0.000E+00       2.735E-03      4.269E-03
585.00    586.00    586.00     -1.000E+00     2.491E-02     2.568E-08     1.969E-25      0.000E+00      0.000E+00        0.000E+00       2.733E-03      4.269E-03
586.00    587.00    587.00     -1.000E+00     2.500E-02     2.559E-08     1.963E-25      0.000E+00      0.000E+00        0.000E+00       2.732E-03      4.269E-03
587.00    588.00    588.00     -1.000E+00     2.508E-02     2.550E-08     1.957E-25      0.000E+00      0.000E+00        0.000E+00       2.730E-03      4.269E-03
588.00    589.00    589.00     -1.000E+00     2.517E-02     2.542E-08     1.950E-25      0.000E+00      0.000E+00        0.000E+00       2.729E-03      4.269E-03
589.00    590.00    590.00     -1.000E+00     2.525E-02     2.533E-08     1.944E-25      0.000E+00      0.000E+00        0.000E+00       2.727E-03      4.269E-03
590.00    591.00    591.00     -1.000E+00     2.534E-02     2.524E-08     1.938E-25      0.000E+00      0.000E+00        0.000E+00       2.725E-03      4.269E-03
591.00    592.00    592.00     -1.000E+00     2.543E-02     2.516E-08     1.931E-25      0.000E+00      0.000E+00        0.000E+00       2.724E-03      4.269E-03
592.00    593.00    593.00     -1.000E+00     2.551E-02     2.507E-08     1.925E-25      0.000E+00      0.000E+00        0.000E+00       2.722E-03      4.269E-03
593.00    594.00    594.00     -1.000E+00     2.560E-02     2.499E-08     1.919E-25      0.000E+00      0.000E+00        0.000E+00       2.721E-03      4.269E-03
594.00    595.00    595.00     -1.000E+00     2.569E-02     2.491E-08     1.913E-25      0.000E+00      0.000E+00        0.000E+00       2.719E-03      4.269E-03
595.00    596.00    596.00     -1.000E+00     2.577E-02     2.482E-08     1.907E-25      0.000E+00      0.000E+00        0.000E+00       2.718E-03      4.269E-03
596.00    597.00    597.00     -1.000E+00     2.586E-02     2.474E-08     1.901E-25      0.000E+00      0.000E+00        0.000E+00       2.716E-03      4.269E-03
597.00    598.00    598.00     -1.000E+00     2.595E-02     2.466E-08     1.894E-25      0.000E+00      0.000E+00        0.000E+00       2.715E-03      4.269E-03
598.00    599.00    599.00     -1.000E+00     2.604E-02     2.457E-08     1.888E-25      0.000E+00      0.000E+00        0.000E+00       2.713E-03      4.269E-03
599.00    600.00    600.00     -1.000E+00     2.612E-02     2.449E-08     1.882E-25      0.000E+00      0.000E+00        0.000E+00       2.712E-03      4.269E-03
600.00    601.00    601.00     -1.000E+00     2.621E-02     2.441E-08     1.876E-25      0.000E+00      0.000E+00        0.000E+00       2.710E-03      4.269E-03
601.00    602.00    602.00     -1.000E+00     2.630E-02     2.433E-08     1.870E-25      0.000E+00      0.000E+00        0.000E+00       2.709E-03      4.269E-03
602.00    603.00    603.00     -1.000E+00     2.639E-02     2.425E-08     1.865E-25      0.000E+00      0.000E+00        0.000E+00       2.708E-03      4.269E-03
603.00    604.00    604.00     -1.000E+00     2.647E-02     2.417E-08     1.859E-25      0.000E+00      0.000E+00        0.000E+00       2.706E-03      4.269E-03
604.00    605.00    605.00     -1.000E+00     2.656E-02     2.409E-08     1.853E-25      0.000E+00      0.000E+00        0.000E+00       2.705E-03      4.269E-03
605.00    606.00    606.00     -1.000E+00     2.665E-02     2.401E-08     1.847E-25      0.000E+00      0.000E+00        0.000E+00       2.703E-03      4.269E-03
606.00    607.00    607.00     -1.000E+00     2.674E-02     2.393E-08     1.841E-25      0.000E+00      0.000E+00        0.000E+00       2.702E-03      4.269E-03
607.00    608.00    608.00     -1.000E+00     2.683E-02     2.385E-08     1.835E-25      0.000E+00      0.000E+00        0.000E+00       2.700E-03      4.269E-03
608.00    609.00    609.00     -1.000E+00     2.691E-02     2.377E-08     1.830E-25      0.000E+00      0.000E+00        0.000E+00       2.699E-03      4.269E-03
609.00    610.00    610.00     -1.000E+00     2.700E-02     2.370E-08     1.824E-25      0.000E+00      0.000E+00        0.000E+00       2.698E-03      4.269E-03
610.00    611.00    611.00     -1.000E+00     2.709E-02     2.362E-08     1.818E-25      0.000E+00      0.000E+00        0.000E+00       2.696E-03      4.269E-03
611.00    612.00    612.00     -1.000E+00     2.718E-02     2.354E-08     1.812E-25      0.000E+00      0.000E+00        0.000E+00       2.695E-03      4.269E-03
612.00    613.00    613.00     -1.000E+00     2.727E-02     2.346E-08     1.807E-25      0.000E+00      0.000E+00        0.000E+00       2.694E-03      4.269E-03
613.00    614.00    614.00     -1.000E+00     2.736E-02     2.339E-08     1.801E-25      0.000E+00      0.000E+00        0.000E+00       2.692E-03      4.269E-03
614.00    615.00    615.00     -1.000E+00     2.745E-02     2.331E-08     1.796E-25      0.000E+00      0.000E+00        0.000E+00       2.691E-03      4.269E-03
615.00    616.00    616.00     -1.000E+00     2.754E-02     2.324E-08     1.790E-25      0.000E+00      0.000E+00        0.000E+00       2.689E-03      4.269E-03
616.00    617.00    617.00     -1.000E+00     2.763E-02     2.316E-08     1.784E-25      0.000E+00      0.000E+00        0.000E+00       2.688E-03      4.269E-03
617.00    618.00    618.00     -1.000E+00     2.772E-02     2.309E-08     1.779E-25      0.000E+00      0.000E+00        0.000E+00       2.687E-03      4.269E-03
618.00    619.00    619.00     -1.000E+00     2.781E-02     2.301E-08     1.773E-25      0.000E+00      0.000E+00        0.000E+00       2.685E-03      4.269E-03
619.00    620.00    620.00     -1.000E+00     2.790E-02     2.294E-08     1.768E-25      0.000E+00      0.000E+00        0.000E+00       2.684E-03      4.269E-03
620.00    621.00    621.00     -1.000E+00     2.799E-02     2.286E-08     1.762E-25      0.000E+00      0.000E+00        0.000E+00       2.683E-03      4.269E-03
621.00    622.00    622.00     -1.000E+00     2.808E-02     2.279E-08     1.757E-25      0.000E+00      0.000E+00        0.000E+00       2.682E-03      4.269E-03
622.00    623.00    623.00     -1.000E+00     2.817E-02     2.272E-08     1.752E-25      0.000E+00      0.000E+00        0.000E+00       2.680E-03      4.269E-03
623.00    624.00    624.00     -1.000E+00     2.826E-02     2.264E-08     1.746E-25      0.000E+00      0.000E+00        0.000E+00       2.679E-03      4.269E-03
624.00    625.00    625.00     -1.000E+00     2.835E-02     2.257E-08     1.741E-25      0.000E+00      0.000E+00        0.000E+00       2.678E-03      4.269E-03
625.00    626.00    626.00     -1.000E+00     2.844E-02     2.250E-08     1.736E-25      0.000E+00      0.000E+00        0.000E+00       2.676E-03      4.269E-03
626.00    627.00    627.00     -1.000E+00     2.853E-02     2.243E-08     1.730E-25      0.000E+00      0.000E+00        0.000E+00       2.675E-03      4.269E-03
627.00    628.00    628.00     -1.000E+00     2.862E-02     2.236E-08     1.725E-25      0.000E+00      0.000E+00        0.000E+00       2.674E-03      4.269E-03
628.00    629.00    629.00     -1.000E+00     2.871E-02     2.229E-08     1.720E-25      0.000E+00      0.000E+00        0.000E+00       2.673E-03      4.269E-03
629.00    630.00    630.00     -1.000E+00     2.880E-02     2.221E-08     1.715E-25      0.000E+00      0.000E+00        0.000E+00       2.671E-03      4.269E-03
630.00    631.00    631.00     -1.000E+00     2.889E-02     2.214E-08     1.709E-25      0.000E+00      0.000E+00        0.000E+00       2.670E-03      4.269E-03
631.00    632.00    632.00     -1.000E+00     2.898E-02     2.207E-08     1.704E-25      0.000E+00      0.000E+00        0.000E+00       2.669E-03      4.269E-03
632.00    633.00    633.00     -1.000E+00     2.907E-02     2.200E-08     1.699E-25      0.000E+00      0.000E+00        0.000E+00       2.668E-03      4.269E-03
633.00    634.00    634.00     -1.000E+00     2.917E-02     2.194E-08     1.694E-25      0.000E+00      0.000E+00        0.000E+00       2.666E-03      4.269E-03
634.00    635.00    635.00     -1.000E+00     2.926E-02     2.187E-08     1.689E-25      0.000E+00      0.000E+00        0.000E+00       2.665E-03      4.269E-03
635.00    636.00    636.00     -1.000E+00     2.935E-02     2.180E-08     1.684E-25      0.000E+00      0.000E+00        0.000E+00       2.664E-03      4.269E-03
636.00    637.00    637.00     -1.000E+00     2.944E-02     2.173E-08     1.679E-25      0.000E+00      0.000E+00        0.000E+00       2.663E-03      4.269E-03
637.00    638.00    638.00     -1.000E+00     2.953E-02     2.166E-08     1.674E-25      0.000E+00      0.000E+00        0.000E+00       2.661E-03      4.269E-03
638.00    639.00    639.00     -1.000E+00     2.963E-02     2.159E-08     1.669E-25      0.000E+00      0.000E+00        0.000E+00       2.660E-03      4.269E-03
639.00    640.00    640.00     -1.000E+00     2.972E-02     2.153E-08     1.664E-25      0.000E+00      0.000E+00        0.000E+00       2.659E-03      4.269E-03
640.00    641.00    641.00     -1.000E+00     2.981E-02     2.146E-08     1.659E-25      0.000E+00      0.000E+00        0.000E+00       2.658E-03      4.269E-03
641.00    642.00    642.00     -1.000E+00     2.990E-02     2.139E-08     1.654E-25      0.000E+00      0.000E+00        0.000E+00       2.657E-03      4.269E-03
642.00    643.00    643.00     -1.000E+00     3.000E-02     2.133E-08     1.649E-25      0.000E+00      0.000E+00        0.000E+00       2.655E-03      4.269E-03
643.00    644.00    644.00     -1.000E+00     3.009E-02     2.126E-08     1.644E-25      0.000E+00      0.000E+00        0.000E+00       2.654E-03      4.269E-03
644.00    645.00    645.00     -1.000E+00     3.018E-02     2.119E-08     1.639E-25      0.000E+00      0.000E+00        0.000E+00       2.653E-03      4.269E-03
645.00    646.00    646.00     -1.000E+00     3.028E-02     2.113E-08     1.634E-25      0.000E+00      0.000E+00        0.000E+00       2.652E-03      4.269E-03
646.00    647.00    647.00     -1.000E+00     3.037E-02     2.106E-08     1.629E-25      0.000E+00      0.000E+00        0.000E+00       2.651E-03      4.269E-03
647.00    648.00    648.00     -1.000E+00     3.046E-02     2.100E-08     1.625E-25      0.000E+00      0.000E+00        0.000E+00       2.650E-03      4.269E-03
648.00    649.00    649.00     -1.000E+00     3.056E-02     2.093E-08     1.620E-25      0.000E+00      0.000E+00        0.000E+00       2.648E-03      4.269E-03
649.00    650.00    650.00     -1.000E+00     3.065E-02     2.087E-08     1.615E-25      0.000E+00      0.000E+00        0.000E+00       2.647E-03      4.269E-03
650.00    651.00    651.00     -1.000E+00     3.074E-02     2.080E-08     1.610E-25      0.000E+00      0.000E+00        0.000E+00       2.646E-03      4.269E-03
651.00    652.00    652.00     -1.000E+00     3.084E-02     2.074E-08     1.606E-25      0.000E+00      0.000E+00        0.000E+00       2.645E-03      4.269E-03
652.00    653.00    653.00     -1.000E+00     3.093E-02     2.068E-08     1.601E-25      0.000E+00      0.000E+00        0.000E+00       2.644E-03      4.269E-03
653.00    654.00    654.00     -1.000E+00     3.102E-02     2.061E-08     1.596E-25      0.000E+00      0.000E+00        0.000E+00       2.643E-03      4.269E-03
654.00    655.00    655.00     -1.000E+00     3.112E-02     2.055E-08     1.592E-25      0.000E+00      0.000E+00        0.000E+00       2.642E-03      4.269E-03
655.00    656.00    656.00     -1.000E+00     3.121E-02     2.049E-08     1.587E-25      0.000E+00      0.000E+00        0.000E+00       2.641E-03      4.269E-03
656.00    657.00    657.00     -1.000E+00     3.131E-02     2.043E-08     1.582E-25      0.000E+00      0.000E+00        0.000E+00       2.640E-03      4.269E-03
657.00    658.00    658.00     -1.000E+00     3.140E-02     2.036E-08     1.578E-25      0.000E+00      0.000E+00        0.000E+00       2.638E-03      4.269E-03
658.00    659.00    659.00     -1.000E+00     3.150E-02     2.030E-08     1.573E-25      0.000E+00      0.000E+00        0.000E+00       2.637E-03      4.269E-03
659.00    660.00    660.00     -1.000E+00     3.159E-02     2.024E-08     1.569E-25      0.000E+00      0.000E+00        0.000E+00       2.636E-03      4.269E-03
660.00    661.00    661.00     -1.000E+00     3.169E-02     2.018E-08     1.564E-25      0.000E+00      0.000E+00        0.000E+00       2.635E-03      4.269E-03
661.00    662.00    662.00     -1.000E+00     3.178E-02     2.012E-08     1.560E-25      0.000E+00      0.000E+00        0.000E+00       2.634E-03      4.269E-03
662.00    663.00    663.00     -1.000E+00     3.188E-02     2.006E-08     1.555E-25      0.000E+00      0.000E+00        0.000E+00       2.633E-03      4.269E-03
663.00    664.00    664.00     -1.000E+00     3.197E-02     2.000E-08     1.551E-25      0.000E+00      0.000E+00        0.000E+00       2.632E-03      4.269E-03
664.00    665.00    665.00     -1.000E+00     3.207E-02     1.994E-08     1.546E-25      0.000E+00      0.000E+00        0.000E+00       2.631E-03      4.269E-03
665.00    666.00    666.00     -1.000E+00     3.216E-02     1.988E-08     1.542E-25      0.000E+00      0.000E+00        0.000E+00       2.630E-03      4.269E-03
666.00    667.00    667.00     -1.000E+00     3.226E-02     1.982E-08     1.537E-25      0.000E+00      0.000E+00        0.000E+00       2.629E-03      4.269E-03
667.00    668.00    668.00     -1.000E+00     3.235E-02     1.976E-08     1.533E-25      0.000E+00      0.000E+00        0.000E+00       2.628E-03      4.269E-03
