 Mv1      Mv2        Mvp         lamL         Omega        protonSI      sv-WW          Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
41.00    42.00    42.00     1.000E-01     8.946E-05     5.012E-08     1.303E-29      2.852E-01      2.375E-01        4.750E-01       1.423E-05      1.890E+00
42.00    43.00    43.00     1.000E-01     8.145E-05     4.781E-08     1.627E-29      2.851E-01      2.375E-01        4.749E-01       1.480E-05      1.668E+00
43.00    44.00    44.00     1.000E-01     4.812E-05     4.566E-08     2.098E-29      2.849E-01      2.374E-01        4.748E-01       1.534E-05      1.474E+00
44.00    45.00    45.00     1.000E-01     3.236E-05     4.365E-08     2.766E-29      2.848E-01      2.373E-01        4.746E-01       1.583E-05      1.305E+00
45.00    46.00    46.00     1.000E-01     4.970E-05     4.177E-08     3.757E-29      2.847E-01      2.372E-01        4.744E-01       1.626E-05      1.157E+00
46.00    47.00    47.00     1.000E-01     1.448E-04     4.001E-08     5.216E-29      2.847E-01      2.370E-01        4.741E-01       1.664E-05      1.026E+00
47.00    48.00    48.00     1.000E-01     2.841E-04     3.836E-08     7.367E-29      2.847E-01      2.369E-01        4.738E-01       1.695E-05      9.115E-01
48.00    49.00    49.00     1.000E-01     4.412E-04     3.681E-08     1.046E-28      2.847E-01      2.367E-01        4.734E-01       1.719E-05      8.102E-01
49.00    50.00    50.00     1.000E-01     5.930E-04     3.535E-08     1.479E-28      2.847E-01      2.365E-01        4.729E-01       1.735E-05      7.204E-01
50.00    51.00    51.00     1.000E-01     7.523E-04     3.397E-08     2.044E-28      2.848E-01      2.362E-01        4.723E-01       1.742E-05      6.405E-01
51.00    52.00    52.00     1.000E-01     9.073E-04     3.268E-08     3.047E-28      2.850E-01      2.358E-01        4.716E-01       1.741E-05      5.692E-01
52.00    53.00    53.00     1.000E-01     1.058E-03     3.146E-08     4.275E-28      2.854E-01      2.354E-01        4.708E-01       1.730E-05      5.053E-01
53.00    54.00    54.00     1.000E-01     1.204E-03     3.030E-08     6.005E-28      2.858E-01      2.349E-01        4.698E-01       1.710E-05      4.476E-01
54.00    55.00    55.00     1.000E-01     1.346E-03     2.921E-08     8.759E-28      2.865E-01      2.342E-01        4.684E-01       1.681E-05      3.952E-01
55.00    56.00    56.00     1.000E-01     1.481E-03     2.817E-08     1.312E-27      2.876E-01      2.334E-01        4.668E-01       1.643E-05      3.472E-01
56.00    57.00    57.00     1.000E-01     1.607E-03     2.719E-08     2.071E-27      2.892E-01      2.323E-01        4.645E-01       1.599E-05      3.027E-01
57.00    58.00    58.00     1.000E-01     1.709E-03     2.626E-08     3.321E-27      2.916E-01      2.307E-01        4.614E-01       1.549E-05      2.608E-01
58.00    59.00    59.00     1.000E-01     1.744E-03     2.538E-08     5.430E-27      2.956E-01      2.284E-01        4.567E-01       1.499E-05      2.205E-01
59.00    60.00    60.00     1.000E-01     1.589E-03     2.454E-08     9.422E-27      3.027E-01      2.245E-01        4.491E-01       1.459E-05      1.805E-01
60.00    61.00    61.00     1.000E-01     1.078E-03     2.374E-08     1.895E-26      3.185E-01      2.169E-01        4.338E-01       1.462E-05      1.382E-01
61.00    62.00    62.00     1.000E-01     4.122E-04     2.298E-08     5.402E-26      3.766E-01      1.914E-01        3.828E-01       1.690E-05      8.661E-02
62.00    63.00    63.00     1.000E-01     5.020E-05     2.225E-08     5.016E-25      8.092E-01      0.000E+00        0.000E+00       1.949E-05      2.232E-02
63.00    64.00    64.00     1.000E-01     1.917E-03     2.156E-08     6.201E-25      0.000E+00      0.000E+00        0.000E+00       2.421E-05      4.258E-03
64.00    65.00    65.00     1.000E-01     2.428E-03     2.090E-08     9.730E-26      0.000E+00      0.000E+00        0.000E+00       1.798E-06      4.258E-03
65.00    66.00    66.00     1.000E-01     2.600E-03     2.027E-08     5.060E-26      0.000E+00      0.000E+00        0.000E+00       2.685E-06      4.258E-03
66.00    67.00    67.00     1.000E-01     2.727E-03     1.967E-08     3.773E-26      0.000E+00      0.000E+00        0.000E+00       1.674E-05      4.258E-03
67.00    68.00    68.00     1.000E-01     2.840E-03     1.910E-08     3.346E-26      0.000E+00      0.000E+00        0.000E+00       3.910E-05      4.258E-03
68.00    69.00    69.00     1.000E-01     2.946E-03     1.855E-08     3.283E-26      0.000E+00      0.000E+00        0.000E+00       6.698E-05      4.258E-03
69.00    70.00    70.00     1.000E-01     3.048E-03     1.802E-08     3.436E-26      0.000E+00      0.000E+00        0.000E+00       9.860E-05      4.258E-03
70.00    71.00    71.00     1.000E-01     3.146E-03     1.752E-08     3.763E-26      0.000E+00      0.000E+00        0.000E+00       1.328E-04      4.258E-03
71.00    72.00    72.00     1.000E-01     3.240E-03     1.703E-08     4.264E-26      0.000E+00      0.000E+00        0.000E+00       1.687E-04      4.258E-03
72.00    73.00    73.00     1.000E-01     3.329E-03     1.657E-08     4.968E-26      0.000E+00      0.000E+00        0.000E+00       2.056E-04      4.259E-03
73.00    74.00    74.00     1.000E-01     3.411E-03     1.612E-08     5.925E-26      0.000E+00      0.000E+00        0.000E+00       2.433E-04      4.259E-03
74.00    75.00    75.00     1.000E-01     3.482E-03     1.570E-08     7.230E-26      0.000E+00      0.000E+00        0.000E+00       2.812E-04      4.259E-03
75.00    76.00    76.00     1.000E-01     3.536E-03     1.529E-08     9.059E-26      0.000E+00      0.000E+00        0.000E+00       3.192E-04      4.259E-03
76.00    77.00    77.00     1.000E-01     3.553E-03     1.489E-08     1.174E-25      0.000E+00      0.000E+00        0.000E+00       3.571E-04      4.259E-03
77.00    78.00    78.00     1.000E-01     3.493E-03     1.451E-08     1.593E-25      0.000E+00      0.000E+00        0.000E+00       3.946E-04      4.259E-03
78.00    79.00    79.00     1.000E-01     3.301E-03     1.415E-08     2.299E-25      0.000E+00      0.000E+00        0.000E+00       4.318E-04      4.260E-03
79.00    80.00    80.00     1.000E-01     2.924E-03     1.380E-08     3.728E-25      0.000E+00      0.000E+00        0.000E+00       4.684E-04      4.260E-03
80.00    81.00    81.00     1.000E-01     2.474E-03     1.346E-08     7.076E-25      0.000E+00      0.000E+00        0.000E+00       5.044E-04      4.260E-03
81.00    82.00    82.00     1.000E-01     2.165E-03     1.313E-08     1.364E-24      0.000E+00      0.000E+00        0.000E+00       5.399E-04      4.260E-03
82.00    83.00    83.00     1.000E-01     1.997E-03     1.282E-08     1.920E-24      0.000E+00      0.000E+00        0.000E+00       5.746E-04      4.260E-03
83.00    84.00    84.00     1.000E-01     1.906E-03     1.251E-08     2.287E-24      0.000E+00      0.000E+00        0.000E+00       6.087E-04      4.260E-03
84.00    85.00    85.00     1.000E-01     1.851E-03     1.222E-08     2.556E-24      0.000E+00      0.000E+00        0.000E+00       6.421E-04      4.260E-03
85.00    86.00    86.00     1.000E-01     1.806E-03     1.194E-08     2.900E-24      0.000E+00      0.000E+00        0.000E+00       6.747E-04      4.261E-03
86.00    87.00    87.00     1.000E-01     1.788E-03     1.166E-08     2.950E-24      0.000E+00      0.000E+00        0.000E+00       7.066E-04      4.261E-03
87.00    88.00    88.00     1.000E-01     1.785E-03     1.140E-08     2.953E-24      0.000E+00      0.000E+00        0.000E+00       7.378E-04      4.261E-03
88.00    89.00    89.00     1.000E-01     1.781E-03     1.114E-08     2.918E-24      0.000E+00      0.000E+00        0.000E+00       7.683E-04      4.261E-03
89.00    90.00    90.00     1.000E-01     1.770E-03     1.090E-08     2.858E-24      0.000E+00      0.000E+00        0.000E+00       7.981E-04      4.261E-03
90.00    91.00    91.00     1.000E-01     1.733E-03     1.066E-08     2.763E-24      0.000E+00      0.000E+00        0.000E+00       8.271E-04      4.261E-03
91.00    92.00    92.00     1.000E-01     1.674E-03     1.043E-08     2.677E-24      0.000E+00      0.000E+00        0.000E+00       8.555E-04      4.261E-03
92.00    93.00    93.00     1.000E-01     1.624E-03     1.021E-08     2.665E-24      0.000E+00      0.000E+00        0.000E+00       8.831E-04      4.261E-03
93.00    94.00    94.00     1.000E-01     1.598E-03     9.990E-09     2.655E-24      0.000E+00      0.000E+00        0.000E+00       9.101E-04      4.262E-03
94.00    95.00    95.00     1.000E-01     1.589E-03     9.780E-09     2.632E-24      0.000E+00      0.000E+00        0.000E+00       9.364E-04      4.262E-03
95.00    96.00    96.00     1.000E-01     1.593E-03     9.577E-09     2.611E-24      0.000E+00      0.000E+00        0.000E+00       9.621E-04      4.262E-03
96.00    97.00    97.00     1.000E-01     1.605E-03     9.381E-09     2.655E-24      0.000E+00      0.000E+00        0.000E+00       9.872E-04      4.262E-03
97.00    98.00    98.00     1.000E-01     1.623E-03     9.190E-09     2.598E-24      0.000E+00      0.000E+00        0.000E+00       1.012E-03      4.262E-03
98.00    99.00    99.00     1.000E-01     1.648E-03     9.005E-09     2.549E-24      0.000E+00      0.000E+00        0.000E+00       1.035E-03      4.262E-03
99.00    100.00    100.00     1.000E-01     1.675E-03     8.826E-09     2.498E-24      0.000E+00      0.000E+00        0.000E+00       1.059E-03      4.262E-03
100.00    101.00    101.00     1.000E-01     1.705E-03     8.652E-09     2.447E-24      0.000E+00      0.000E+00        0.000E+00       1.081E-03      4.262E-03
101.00    102.00    102.00     1.000E-01     1.736E-03     8.483E-09     2.395E-24      0.000E+00      0.000E+00        0.000E+00       1.103E-03      4.262E-03
102.00    103.00    103.00     1.000E-01     1.768E-03     8.319E-09     2.343E-24      0.000E+00      0.000E+00        0.000E+00       1.125E-03      4.263E-03
103.00    104.00    104.00     1.000E-01     1.800E-03     8.160E-09     2.289E-24      0.000E+00      0.000E+00        0.000E+00       1.146E-03      4.263E-03
104.00    105.00    105.00     1.000E-01     1.833E-03     8.005E-09     2.234E-24      0.000E+00      0.000E+00        0.000E+00       1.167E-03      4.263E-03
105.00    106.00    106.00     1.000E-01     1.867E-03     7.855E-09     2.182E-24      0.000E+00      0.000E+00        0.000E+00       1.187E-03      4.263E-03
106.00    107.00    107.00     1.000E-01     1.902E-03     7.708E-09     2.133E-24      0.000E+00      0.000E+00        0.000E+00       1.206E-03      4.263E-03
107.00    108.00    108.00     1.000E-01     1.938E-03     7.566E-09     2.086E-24      0.000E+00      0.000E+00        0.000E+00       1.225E-03      4.263E-03
108.00    109.00    109.00     1.000E-01     1.975E-03     7.428E-09     2.042E-24      0.000E+00      0.000E+00        0.000E+00       1.244E-03      4.263E-03
109.00    110.00    110.00     1.000E-01     2.013E-03     7.294E-09     1.998E-24      0.000E+00      0.000E+00        0.000E+00       1.262E-03      4.263E-03
110.00    111.00    111.00     1.000E-01     2.052E-03     7.163E-09     1.957E-24      0.000E+00      0.000E+00        0.000E+00       1.280E-03      4.263E-03
111.00    112.00    112.00     1.000E-01     2.090E-03     7.035E-09     1.920E-24      0.000E+00      0.000E+00        0.000E+00       1.297E-03      4.263E-03
112.00    113.00    113.00     1.000E-01     2.126E-03     6.911E-09     1.888E-24      0.000E+00      0.000E+00        0.000E+00       1.314E-03      4.263E-03
113.00    114.00    114.00     1.000E-01     2.166E-03     6.790E-09     1.852E-24      0.000E+00      0.000E+00        0.000E+00       1.330E-03      4.263E-03
114.00    115.00    115.00     1.000E-01     2.208E-03     6.673E-09     1.816E-24      0.000E+00      0.000E+00        0.000E+00       1.346E-03      4.263E-03
115.00    116.00    116.00     1.000E-01     2.250E-03     6.558E-09     1.781E-24      0.000E+00      0.000E+00        0.000E+00       1.362E-03      4.264E-03
116.00    117.00    117.00     1.000E-01     2.293E-03     6.446E-09     1.747E-24      0.000E+00      0.000E+00        0.000E+00       1.377E-03      4.264E-03
117.00    118.00    118.00     1.000E-01     2.336E-03     6.338E-09     1.714E-24      0.000E+00      0.000E+00        0.000E+00       1.392E-03      4.264E-03
118.00    119.00    119.00     1.000E-01     2.380E-03     6.232E-09     1.682E-24      0.000E+00      0.000E+00        0.000E+00       1.407E-03      4.264E-03
119.00    120.00    120.00     1.000E-01     2.424E-03     6.128E-09     1.651E-24      0.000E+00      0.000E+00        0.000E+00       1.421E-03      4.264E-03
120.00    121.00    121.00     1.000E-01     2.468E-03     6.027E-09     1.621E-24      0.000E+00      0.000E+00        0.000E+00       1.435E-03      4.264E-03
121.00    122.00    122.00     1.000E-01     2.512E-03     5.929E-09     1.592E-24      0.000E+00      0.000E+00        0.000E+00       1.449E-03      4.264E-03
122.00    123.00    123.00     1.000E-01     2.557E-03     5.833E-09     1.563E-24      0.000E+00      0.000E+00        0.000E+00       1.462E-03      4.264E-03
123.00    124.00    124.00     1.000E-01     2.602E-03     5.739E-09     1.535E-24      0.000E+00      0.000E+00        0.000E+00       1.476E-03      4.264E-03
124.00    125.00    125.00     1.000E-01     2.645E-03     5.647E-09     1.507E-24      0.000E+00      0.000E+00        0.000E+00       1.488E-03      4.264E-03
125.00    126.00    126.00     1.000E-01     2.688E-03     5.558E-09     1.479E-24      0.000E+00      0.000E+00        0.000E+00       1.501E-03      4.264E-03
126.00    127.00    127.00     1.000E-01     2.731E-03     5.471E-09     1.457E-24      0.000E+00      0.000E+00        0.000E+00       1.513E-03      4.264E-03
127.00    128.00    128.00     1.000E-01     2.777E-03     5.386E-09     1.433E-24      0.000E+00      0.000E+00        0.000E+00       1.525E-03      4.264E-03
128.00    129.00    129.00     1.000E-01     2.820E-03     5.302E-09     1.407E-24      0.000E+00      0.000E+00        0.000E+00       1.537E-03      4.264E-03
129.00    130.00    130.00     1.000E-01     2.862E-03     5.221E-09     1.379E-24      0.000E+00      0.000E+00        0.000E+00       1.548E-03      4.264E-03
130.00    131.00    131.00     1.000E-01     2.908E-03     5.142E-09     1.356E-24      0.000E+00      0.000E+00        0.000E+00       1.559E-03      4.264E-03
131.00    132.00    132.00     1.000E-01     2.956E-03     5.064E-09     1.335E-24      0.000E+00      0.000E+00        0.000E+00       1.570E-03      4.264E-03
132.00    133.00    133.00     1.000E-01     3.004E-03     4.988E-09     1.314E-24      0.000E+00      0.000E+00        0.000E+00       1.581E-03      4.264E-03
133.00    134.00    134.00     1.000E-01     3.052E-03     4.914E-09     1.294E-24      0.000E+00      0.000E+00        0.000E+00       1.592E-03      4.265E-03
134.00    135.00    135.00     1.000E-01     3.101E-03     4.841E-09     1.274E-24      0.000E+00      0.000E+00        0.000E+00       1.602E-03      4.265E-03
135.00    136.00    136.00     1.000E-01     3.150E-03     4.770E-09     1.254E-24      0.000E+00      0.000E+00        0.000E+00       1.612E-03      4.265E-03
136.00    137.00    137.00     1.000E-01     3.200E-03     4.701E-09     1.236E-24      0.000E+00      0.000E+00        0.000E+00       1.622E-03      4.265E-03
137.00    138.00    138.00     1.000E-01     3.250E-03     4.633E-09     1.217E-24      0.000E+00      0.000E+00        0.000E+00       1.631E-03      4.265E-03
138.00    139.00    139.00     1.000E-01     3.300E-03     4.567E-09     1.199E-24      0.000E+00      0.000E+00        0.000E+00       1.641E-03      4.265E-03
139.00    140.00    140.00     1.000E-01     3.351E-03     4.502E-09     1.182E-24      0.000E+00      0.000E+00        0.000E+00       1.650E-03      4.265E-03
140.00    141.00    141.00     1.000E-01     3.403E-03     4.438E-09     1.165E-24      0.000E+00      0.000E+00        0.000E+00       1.659E-03      4.265E-03
141.00    142.00    142.00     1.000E-01     3.454E-03     4.376E-09     1.148E-24      0.000E+00      0.000E+00        0.000E+00       1.668E-03      4.265E-03
142.00    143.00    143.00     1.000E-01     3.506E-03     4.315E-09     1.132E-24      0.000E+00      0.000E+00        0.000E+00       1.677E-03      4.265E-03
143.00    144.00    144.00     1.000E-01     3.558E-03     4.255E-09     1.116E-24      0.000E+00      0.000E+00        0.000E+00       1.685E-03      4.265E-03
144.00    145.00    145.00     1.000E-01     3.611E-03     4.196E-09     1.100E-24      0.000E+00      0.000E+00        0.000E+00       1.694E-03      4.265E-03
145.00    146.00    146.00     1.000E-01     3.664E-03     4.139E-09     1.085E-24      0.000E+00      0.000E+00        0.000E+00       1.702E-03      4.265E-03
146.00    147.00    147.00     1.000E-01     3.717E-03     4.083E-09     1.070E-24      0.000E+00      0.000E+00        0.000E+00       1.710E-03      4.265E-03
147.00    148.00    148.00     1.000E-01     3.771E-03     4.028E-09     1.055E-24      0.000E+00      0.000E+00        0.000E+00       1.718E-03      4.265E-03
148.00    149.00    149.00     1.000E-01     3.825E-03     3.974E-09     1.041E-24      0.000E+00      0.000E+00        0.000E+00       1.726E-03      4.265E-03
149.00    150.00    150.00     1.000E-01     3.880E-03     3.921E-09     1.027E-24      0.000E+00      0.000E+00        0.000E+00       1.733E-03      4.265E-03
150.00    151.00    151.00     1.000E-01     3.934E-03     3.869E-09     1.013E-24      0.000E+00      0.000E+00        0.000E+00       1.741E-03      4.265E-03
151.00    152.00    152.00     1.000E-01     3.990E-03     3.819E-09     1.000E-24      0.000E+00      0.000E+00        0.000E+00       1.748E-03      4.265E-03
152.00    153.00    153.00     1.000E-01     4.045E-03     3.769E-09     9.869E-25      0.000E+00      0.000E+00        0.000E+00       1.755E-03      4.265E-03
153.00    154.00    154.00     1.000E-01     4.101E-03     3.720E-09     9.741E-25      0.000E+00      0.000E+00        0.000E+00       1.762E-03      4.265E-03
154.00    155.00    155.00     1.000E-01     4.157E-03     3.672E-09     9.616E-25      0.000E+00      0.000E+00        0.000E+00       1.769E-03      4.265E-03
155.00    156.00    156.00     1.000E-01     4.213E-03     3.625E-09     9.493E-25      0.000E+00      0.000E+00        0.000E+00       1.776E-03      4.265E-03
156.00    157.00    157.00     1.000E-01     4.270E-03     3.579E-09     9.372E-25      0.000E+00      0.000E+00        0.000E+00       1.782E-03      4.265E-03
157.00    158.00    158.00     1.000E-01     4.327E-03     3.534E-09     9.254E-25      0.000E+00      0.000E+00        0.000E+00       1.789E-03      4.265E-03
158.00    159.00    159.00     1.000E-01     4.385E-03     3.490E-09     9.138E-25      0.000E+00      0.000E+00        0.000E+00       1.795E-03      4.265E-03
159.00    160.00    160.00     1.000E-01     4.443E-03     3.446E-09     9.024E-25      0.000E+00      0.000E+00        0.000E+00       1.802E-03      4.265E-03
160.00    161.00    161.00     1.000E-01     4.501E-03     3.403E-09     8.913E-25      0.000E+00      0.000E+00        0.000E+00       1.808E-03      4.265E-03
161.00    162.00    162.00     1.000E-01     4.559E-03     3.362E-09     8.804E-25      0.000E+00      0.000E+00        0.000E+00       1.814E-03      4.265E-03
162.00    163.00    163.00     1.000E-01     4.619E-03     3.320E-09     8.697E-25      0.000E+00      0.000E+00        0.000E+00       1.820E-03      4.265E-03
163.00    164.00    164.00     1.000E-01     4.678E-03     3.280E-09     8.592E-25      0.000E+00      0.000E+00        0.000E+00       1.826E-03      4.266E-03
164.00    165.00    165.00     1.000E-01     4.737E-03     3.240E-09     8.489E-25      0.000E+00      0.000E+00        0.000E+00       1.831E-03      4.266E-03
165.00    166.00    166.00     1.000E-01     4.797E-03     3.201E-09     8.387E-25      0.000E+00      0.000E+00        0.000E+00       1.837E-03      4.266E-03
166.00    167.00    167.00     1.000E-01     4.857E-03     3.163E-09     8.288E-25      0.000E+00      0.000E+00        0.000E+00       1.842E-03      4.266E-03
167.00    168.00    168.00     1.000E-01     4.918E-03     3.126E-09     8.190E-25      0.000E+00      0.000E+00        0.000E+00       1.848E-03      4.266E-03
168.00    169.00    169.00     1.000E-01     4.978E-03     3.089E-09     8.095E-25      0.000E+00      0.000E+00        0.000E+00       1.853E-03      4.266E-03
169.00    170.00    170.00     1.000E-01     5.039E-03     3.052E-09     8.001E-25      0.000E+00      0.000E+00        0.000E+00       1.858E-03      4.266E-03
170.00    171.00    171.00     1.000E-01     5.100E-03     3.017E-09     7.908E-25      0.000E+00      0.000E+00        0.000E+00       1.864E-03      4.266E-03
171.00    172.00    172.00     1.000E-01     5.162E-03     2.982E-09     7.818E-25      0.000E+00      0.000E+00        0.000E+00       1.869E-03      4.266E-03
172.00    173.00    173.00     1.000E-01     5.224E-03     2.948E-09     7.728E-25      0.000E+00      0.000E+00        0.000E+00       1.874E-03      4.266E-03
173.00    174.00    174.00     1.000E-01     5.286E-03     2.914E-09     7.641E-25      0.000E+00      0.000E+00        0.000E+00       1.879E-03      4.266E-03
174.00    175.00    175.00     1.000E-01     5.348E-03     2.881E-09     7.555E-25      0.000E+00      0.000E+00        0.000E+00       1.883E-03      4.266E-03
175.00    176.00    176.00     1.000E-01     5.411E-03     2.848E-09     7.470E-25      0.000E+00      0.000E+00        0.000E+00       1.888E-03      4.266E-03
176.00    177.00    177.00     1.000E-01     5.475E-03     2.816E-09     7.387E-25      0.000E+00      0.000E+00        0.000E+00       1.893E-03      4.266E-03
177.00    178.00    178.00     1.000E-01     5.538E-03     2.784E-09     7.305E-25      0.000E+00      0.000E+00        0.000E+00       1.897E-03      4.266E-03
178.00    179.00    179.00     1.000E-01     5.602E-03     2.753E-09     7.225E-25      0.000E+00      0.000E+00        0.000E+00       1.902E-03      4.266E-03
179.00    180.00    180.00     1.000E-01     5.666E-03     2.723E-09     7.146E-25      0.000E+00      0.000E+00        0.000E+00       1.906E-03      4.266E-03
180.00    181.00    181.00     1.000E-01     5.731E-03     2.693E-09     7.197E-25      0.000E+00      0.000E+00        0.000E+00       1.911E-03      4.266E-03
181.00    182.00    182.00     1.000E-01     5.796E-03     2.663E-09     7.121E-25      0.000E+00      0.000E+00        0.000E+00       1.915E-03      4.266E-03
182.00    183.00    183.00     1.000E-01     5.861E-03     2.634E-09     7.045E-25      0.000E+00      0.000E+00        0.000E+00       1.919E-03      4.266E-03
183.00    184.00    184.00     1.000E-01     5.927E-03     2.606E-09     6.971E-25      0.000E+00      0.000E+00        0.000E+00       1.923E-03      4.266E-03
184.00    185.00    185.00     1.000E-01     5.993E-03     2.577E-09     6.898E-25      0.000E+00      0.000E+00        0.000E+00       1.927E-03      4.266E-03
185.00    186.00    186.00     1.000E-01     6.059E-03     2.550E-09     6.826E-25      0.000E+00      0.000E+00        0.000E+00       1.931E-03      4.266E-03
186.00    187.00    187.00     1.000E-01     6.126E-03     2.523E-09     6.755E-25      0.000E+00      0.000E+00        0.000E+00       1.935E-03      4.266E-03
187.00    188.00    188.00     1.000E-01     6.193E-03     2.496E-09     6.686E-25      0.000E+00      0.000E+00        0.000E+00       1.939E-03      4.266E-03
188.00    189.00    189.00     1.000E-01     6.260E-03     2.469E-09     6.618E-25      0.000E+00      0.000E+00        0.000E+00       1.943E-03      4.266E-03
189.00    190.00    190.00     1.000E-01     6.328E-03     2.444E-09     6.550E-25      0.000E+00      0.000E+00        0.000E+00       1.947E-03      4.266E-03
190.00    191.00    191.00     1.000E-01     6.396E-03     2.418E-09     6.484E-25      0.000E+00      0.000E+00        0.000E+00       1.951E-03      4.266E-03
191.00    192.00    192.00     1.000E-01     6.464E-03     2.393E-09     6.418E-25      0.000E+00      0.000E+00        0.000E+00       1.954E-03      4.266E-03
192.00    193.00    193.00     1.000E-01     6.533E-03     2.368E-09     6.354E-25      0.000E+00      0.000E+00        0.000E+00       1.958E-03      4.266E-03
193.00    194.00    194.00     1.000E-01     6.602E-03     2.344E-09     6.291E-25      0.000E+00      0.000E+00        0.000E+00       1.961E-03      4.266E-03
