 Mv1      Mv2        Mvp         lamL         Omega        protonSI     Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
6650.00    6651.00    6651.00     1.260E+01     4.279E-02     3.164E-08      0.000E+00      0.000E+00        0.000E+00       2.245E-03      4.267E-03
6700.00    6701.00    6701.00     1.260E+01     4.345E-02     3.117E-08      0.000E+00      0.000E+00        0.000E+00       2.245E-03      4.267E-03
6750.00    6751.00    6751.00     1.260E+01     4.411E-02     3.071E-08      0.000E+00      0.000E+00        0.000E+00       2.246E-03      4.267E-03
6800.00    6801.00    6801.00     1.260E+01     4.478E-02     3.026E-08      0.000E+00      0.000E+00        0.000E+00       2.246E-03      4.267E-03
6850.00    6851.00    6851.00     1.260E+01     4.545E-02     2.982E-08      0.000E+00      0.000E+00        0.000E+00       2.247E-03      4.267E-03
6900.00    6901.00    6901.00     1.260E+01     4.613E-02     2.939E-08      0.000E+00      0.000E+00        0.000E+00       2.247E-03      4.267E-03
6950.00    6951.00    6951.00     1.260E+01     4.682E-02     2.897E-08      0.000E+00      0.000E+00        0.000E+00       2.248E-03      4.267E-03
7000.00    7001.00    7001.00     1.260E+01     4.751E-02     2.855E-08      0.000E+00      0.000E+00        0.000E+00       2.248E-03      4.267E-03
7050.00    7051.00    7051.00     1.260E+01     4.821E-02     2.815E-08      0.000E+00      0.000E+00        0.000E+00       2.249E-03      4.267E-03
7100.00    7101.00    7101.00     1.260E+01     4.891E-02     2.776E-08      0.000E+00      0.000E+00        0.000E+00       2.249E-03      4.267E-03
7150.00    7151.00    7151.00     1.260E+01     4.961E-02     2.737E-08      0.000E+00      0.000E+00        0.000E+00       2.250E-03      4.267E-03
7200.00    7201.00    7201.00     1.260E+01     5.032E-02     2.699E-08      0.000E+00      0.000E+00        0.000E+00       2.250E-03      4.267E-03
7250.00    7251.00    7251.00     1.260E+01     5.104E-02     2.662E-08      0.000E+00      0.000E+00        0.000E+00       2.251E-03      4.267E-03
7300.00    7301.00    7301.00     1.260E+01     5.176E-02     2.626E-08      0.000E+00      0.000E+00        0.000E+00       2.251E-03      4.267E-03
7350.00    7351.00    7351.00     1.260E+01     5.249E-02     2.590E-08      0.000E+00      0.000E+00        0.000E+00       2.252E-03      4.267E-03
