 Mv1      Mv2        Mvp         lamL         Omega        protonSI     Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
8500.00    8501.00    8501.00     1.000E+01     1.124E-01     1.220E-08      0.000E+00      0.000E+00        0.000E+00       2.265E-03      4.267E-03
8550.00    8551.00    8551.00     1.000E+01     1.138E-01     1.206E-08      0.000E+00      0.000E+00        0.000E+00       2.265E-03      4.267E-03
8600.00    8601.00    8601.00     1.000E+01     1.151E-01     1.192E-08      0.000E+00      0.000E+00        0.000E+00       2.265E-03      4.267E-03
8650.00    8651.00    8651.00     1.000E+01     1.165E-01     1.178E-08      0.000E+00      0.000E+00        0.000E+00       2.266E-03      4.267E-03
8700.00    8701.00    8701.00     1.000E+01     1.179E-01     1.164E-08      0.000E+00      0.000E+00        0.000E+00       2.266E-03      4.267E-03
8750.00    8751.00    8751.00     1.000E+01     1.193E-01     1.151E-08      0.000E+00      0.000E+00        0.000E+00       2.266E-03      4.267E-03
8800.00    8801.00    8801.00     1.000E+01     1.207E-01     1.138E-08      0.000E+00      0.000E+00        0.000E+00       2.266E-03      4.267E-03
8850.00    8851.00    8851.00     1.000E+01     1.221E-01     1.125E-08      0.000E+00      0.000E+00        0.000E+00       2.266E-03      4.267E-03
8900.00    8901.00    8901.00     1.000E+01     1.235E-01     1.113E-08      0.000E+00      0.000E+00        0.000E+00       2.267E-03      4.267E-03
8950.00    8951.00    8951.00     1.000E+01     1.250E-01     1.100E-08      0.000E+00      0.000E+00        0.000E+00       2.267E-03      4.267E-03
9000.00    9001.00    9001.00     1.000E+01     1.264E-01     1.088E-08      0.000E+00      0.000E+00        0.000E+00       2.267E-03      4.267E-03
9050.00    9051.00    9051.00     1.000E+01     1.279E-01     1.076E-08      0.000E+00      0.000E+00        0.000E+00       2.267E-03      4.267E-03
9100.00    9101.00    9101.00     1.000E+01     1.293E-01     1.064E-08      0.000E+00      0.000E+00        0.000E+00       2.267E-03      4.267E-03
9150.00    9151.00    9151.00     1.000E+01     1.308E-01     1.053E-08      0.000E+00      0.000E+00        0.000E+00       2.267E-03      4.267E-03
9200.00    9201.00    9201.00     1.000E+01     1.323E-01     1.041E-08      0.000E+00      0.000E+00        0.000E+00       2.268E-03      4.267E-03
9250.00    9251.00    9251.00     1.000E+01     1.338E-01     1.030E-08      0.000E+00      0.000E+00        0.000E+00       2.268E-03      4.267E-03
9300.00    9301.00    9301.00     1.000E+01     1.353E-01     1.019E-08      0.000E+00      0.000E+00        0.000E+00       2.268E-03      4.267E-03
9350.00    9351.00    9351.00     1.000E+01     1.368E-01     1.008E-08      0.000E+00      0.000E+00        0.000E+00       2.268E-03      4.267E-03
9400.00    9401.00    9401.00     1.000E+01     1.383E-01     9.975E-09      0.000E+00      0.000E+00        0.000E+00       2.268E-03      4.267E-03
9450.00    9451.00    9451.00     1.000E+01     1.398E-01     9.869E-09      0.000E+00      0.000E+00        0.000E+00       2.268E-03      4.267E-03
9500.00    9501.00    9501.00     1.000E+01     1.413E-01     9.766E-09      0.000E+00      0.000E+00        0.000E+00       2.269E-03      4.267E-03
9550.00    9551.00    9551.00     1.000E+01     1.429E-01     9.664E-09      0.000E+00      0.000E+00        0.000E+00       2.269E-03      4.267E-03
9600.00    9601.00    9601.00     1.000E+01     1.444E-01     9.563E-09      0.000E+00      0.000E+00        0.000E+00       2.269E-03      4.267E-03
9650.00    9651.00    9651.00     1.000E+01     1.460E-01     9.465E-09      0.000E+00      0.000E+00        0.000E+00       2.269E-03      4.267E-03
9700.00    9701.00    9701.00     1.000E+01     1.476E-01     9.367E-09      0.000E+00      0.000E+00        0.000E+00       2.269E-03      4.267E-03
9750.00    9751.00    9751.00     1.000E+01     1.491E-01     9.271E-09      0.000E+00      0.000E+00        0.000E+00       2.269E-03      4.267E-03
9800.00    9801.00    9801.00     1.000E+01     1.507E-01     9.177E-09      0.000E+00      0.000E+00        0.000E+00       2.270E-03      4.267E-03
9850.00    9851.00    9851.00     1.000E+01     1.523E-01     9.084E-09      0.000E+00      0.000E+00        0.000E+00       2.270E-03      4.267E-03
9900.00    9901.00    9901.00     1.000E+01     1.539E-01     8.993E-09      0.000E+00      0.000E+00        0.000E+00       2.270E-03      4.267E-03
9950.00    9951.00    9951.00     1.000E+01     1.555E-01     8.903E-09      0.000E+00      0.000E+00        0.000E+00       2.270E-03      4.267E-03
